time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,face_detected,calibrated,calib_mgae_deg,calib_rmse
22.583,0.5000,0.5000,,,,,0,0,,
22.615,0.5000,0.5000,,,,,0,0,,
22.669,0.5000,0.5000,,,,,0,0,,
22.708,0.5000,0.5000,,,,,0,0,,
22.752,0.5000,0.5000,,,,,0,0,,
22.797,0.5000,0.5000,,,,,0,0,,
22.856,0.5000,0.5000,,,,,0,0,,
22.915,0.5000,0.5000,,,,,0,0,,
22.960,0.5000,0.5000,,,,,0,0,,
22.992,0.5000,0.5000,,,,,0,0,,
23.026,0.5000,0.5000,,,,,0,0,,
23.064,0.5000,0.5000,,,,,0,0,,
23.098,0.5000,0.5000,,,,,0,0,,
23.133,0.5000,0.5000,,,,,0,0,,
23.166,0.5000,0.5000,,,,,0,0,,
23.198,0.5000,0.5000,,,,,0,0,,
23.233,0.5000,0.5000,,,,,0,0,,
23.286,0.5000,0.5000,,,,,0,0,,
23.349,0.5000,0.5000,,,,,0,0,,
23.387,0.5000,0.5000,,,,,0,0,,
23.444,0.5000,0.5000,,,,,0,0,,
23.503,0.5000,0.5000,,,,,0,0,,
23.560,0.5000,0.5000,,,,,0,0,,
23.598,0.5000,0.5000,,,,,0,0,,
23.640,0.5000,0.5000,,,,,0,0,,
23.682,0.5000,0.5000,,,,,0,0,,
23.720,0.5000,0.5000,,,,,0,0,,
23.760,0.5000,0.5000,,,,,0,0,,
23.802,0.5000,0.5000,,,,,0,0,,
23.840,0.5000,0.5000,,,,,0,0,,
23.900,0.5000,0.5000,,,,,0,0,,
23.946,0.5000,0.5000,,,,,0,0,,
23.994,0.5000,0.5000,,,,,0,0,,
24.035,0.5000,0.5000,,,,,0,0,,
24.072,0.5000,0.5000,,,,,0,0,,
24.112,0.5000,0.5000,,,,,0,0,,
24.152,0.5000,0.5000,,,,,0,0,,
24.211,0.5000,0.5000,,,,,0,0,,
24.262,0.5000,0.5000,,,,,0,0,,
24.312,0.5000,0.5000,,,,,0,0,,
24.348,0.5000,0.5000,,,,,0,0,,
24.382,0.5000,0.5000,,,,,0,0,,
24.441,0.5000,0.5000,,,,,0,0,,
24.495,0.5000,0.5000,,,,,0,0,,
24.539,0.5000,0.5000,,,,,0,0,,
24.578,0.5000,0.5000,,,,,0,0,,
24.614,0.5000,0.5000,0.5000,0.5000,-163.85,9.49,1,0,,
24.643,0.5000,0.5000,,,,,0,0,,
24.682,0.5000,0.5000,,,,,0,0,,
24.714,0.5000,0.5000,,,,,0,0,,
24.768,0.5000,0.5000,,,,,0,0,,
24.811,0.5000,0.5000,,,,,0,0,,
24.867,0.5000,0.5000,0.5000,0.5000,-162.92,-18.46,1,0,,
24.926,0.5000,0.5000,,,,,0,0,,
24.969,0.5000,0.5000,,,,,0,0,,
25.025,0.5000,0.5000,,,,,0,0,,
25.093,0.5000,0.5000,,,,,0,0,,
25.156,0.5000,0.5000,,,,,0,0,,
25.197,0.5000,0.5000,,,,,0,0,,
25.238,0.5000,0.5000,,,,,0,0,,
25.302,0.5000,0.5000,,,,,0,0,,
25.348,0.5000,0.5000,,,,,0,0,,
25.381,0.5000,0.5000,,,,,0,0,,
25.413,0.5000,0.5000,,,,,0,0,,
25.447,0.5000,0.5000,,,,,0,0,,
25.507,0.5000,0.5000,,,,,0,0,,
25.545,0.5000,0.5000,,,,,0,0,,
25.577,0.5000,0.5000,,,,,0,0,,
25.613,0.5000,0.5000,,,,,0,0,,
25.666,0.5000,0.5000,,,,,0,0,,
25.697,0.5000,0.5000,,,,,0,0,,
25.737,0.5000,0.5000,,,,,0,0,,
25.774,0.5000,0.5000,,,,,0,0,,
25.815,0.5000,0.5000,,,,,0,0,,
25.848,0.5000,0.5000,,,,,0,0,,
25.881,0.5000,0.5000,,,,,0,0,,
25.921,0.5000,0.5000,,,,,0,0,,
25.958,0.5000,0.5000,,,,,0,0,,
25.994,0.5000,0.5000,,,,,0,0,,
26.030,0.5000,0.5000,,,,,0,0,,
26.069,0.5000,0.5000,0.5000,0.5000,-142.47,20.30,1,0,,
26.104,0.5000,0.5000,,,,,0,0,,
26.136,0.5000,0.5000,,,,,0,0,,
26.194,0.5000,0.5000,,,,,0,0,,
26.272,0.5000,0.5000,,,,,0,0,,
26.325,0.5000,0.5000,,,,,0,0,,
26.367,0.5000,0.5000,,,,,0,0,,
26.401,0.5000,0.5000,,,,,0,0,,
26.441,0.5000,0.5000,,,,,0,0,,
26.473,0.5000,0.5000,,,,,0,0,,
26.518,0.5000,0.5000,,,,,0,0,,
26.565,0.5000,0.5000,,,,,0,0,,
26.601,0.5000,0.5000,,,,,0,0,,
26.643,0.5000,0.5000,0.5000,0.5000,-147.02,25.34,1,0,,
26.678,0.5000,0.5000,,,,,0,0,,
26.718,0.5000,0.5000,,,,,0,0,,
26.749,0.5000,0.5000,,,,,0,0,,
26.783,0.5000,0.5000,,,,,0,0,,
26.818,0.5000,0.5000,,,,,0,0,,
26.861,0.5000,0.5000,,,,,0,0,,
26.906,0.5000,0.5000,0.5000,0.5000,-137.55,25.14,1,0,,
26.935,0.5000,0.5000,,,,,0,0,,
26.971,0.5000,0.5000,,,,,0,0,,
27.017,0.5000,0.5000,0.5000,0.5000,-148.36,24.27,1,0,,
27.063,0.5000,0.5000,,,,,0,0,,
27.107,0.5000,0.5000,,,,,0,0,,
27.156,0.5000,0.5000,,,,,0,0,,
27.201,0.5000,0.5000,,,,,0,0,,
27.251,0.5000,0.5000,,,,,0,0,,
27.300,0.5000,0.5000,,,,,0,0,,
27.341,0.5000,0.5000,,,,,0,0,,
27.384,0.5000,0.5000,,,,,0,0,,
27.424,0.5000,0.5000,,,,,0,0,,
27.462,0.5000,0.5000,,,,,0,0,,
27.522,0.5000,0.5000,0.5000,0.5000,-136.02,19.31,1,0,,
27.558,0.5000,0.5000,,,,,0,0,,
27.595,0.5000,0.5000,0.5000,0.5000,-165.26,10.26,1,0,,
27.630,0.5000,0.5000,0.5000,0.5000,-168.29,10.28,1,0,,
27.661,0.5000,0.5000,,,,,0,0,,
27.708,0.5000,0.5000,,,,,0,0,,
27.754,0.5000,0.5000,0.5000,0.5000,-142.53,23.92,1,0,,
27.788,0.5000,0.5000,0.5000,0.5000,-167.31,12.08,1,0,,
27.817,0.5000,0.5000,,,,,0,0,,
27.861,0.5000,0.5000,,,,,0,0,,
27.919,0.5000,0.5000,0.5000,0.5000,-139.70,20.81,1,0,,
27.955,0.5000,0.5000,0.5000,0.5000,-164.50,12.06,1,0,,
27.996,0.5000,0.5000,0.5000,0.5000,-164.24,12.09,1,0,,
28.056,0.5000,0.5000,0.5000,0.5000,-144.00,20.77,1,0,,
28.095,0.5000,0.5000,0.5000,0.5000,-154.40,23.21,1,0,,
28.126,0.5000,0.5000,,,,,0,0,,
28.176,0.5000,0.5000,0.5000,0.5000,-155.76,26.57,1,0,,
28.215,0.5000,0.5000,0.5000,0.5000,-155.77,23.78,1,0,,
28.253,0.5000,0.5000,,,,,0,0,,
28.305,0.5000,0.5000,,,,,0,0,,
28.341,0.5000,0.5000,,,,,0,0,,
28.392,0.5000,0.5000,,,,,0,0,,
28.450,0.5000,0.5000,,,,,0,0,,
28.501,0.5000,0.5000,,,,,0,0,,
28.538,0.5000,0.5000,,,,,0,0,,
28.571,0.5000,0.5000,,,,,0,0,,
28.612,0.5000,0.5000,,,,,0,0,,
28.645,0.5000,0.5000,,,,,0,0,,
28.682,0.5000,0.5000,0.5000,0.5000,-155.07,22.84,1,0,,
28.715,0.5000,0.5000,,,,,0,0,,
28.759,0.5000,0.5000,,,,,0,0,,
28.793,0.5000,0.5000,,,,,0,0,,
28.833,0.5000,0.5000,,,,,0,0,,
28.869,0.5000,0.5000,,,,,0,0,,
28.917,0.5000,0.5000,0.5000,0.5000,-152.52,24.22,1,0,,
28.960,0.5000,0.5000,0.5000,0.5000,-148.44,22.19,1,0,,
28.994,0.5000,0.5000,,,,,0,0,,
29.070,0.5000,0.5000,0.5000,0.5000,-144.53,25.76,1,0,,
29.117,0.5000,0.5000,0.5000,0.5000,-166.12,10.30,1,0,,
29.149,0.5000,0.5000,,,,,0,0,,
29.197,0.5000,0.5000,0.5000,0.5000,-169.20,13.03,1,0,,
29.235,0.5000,0.5000,,,,,0,0,,
29.286,0.5000,0.5000,,,,,0,0,,
29.344,0.5000,0.5000,,,,,0,0,,
29.387,0.5000,0.5000,0.5000,0.5000,-155.19,30.27,1,0,,
29.422,0.5000,0.5000,0.5000,0.5000,-153.78,25.47,1,0,,
29.480,0.5000,0.5000,,,,,0,0,,
29.530,0.5000,0.5000,0.5000,0.5000,-142.57,22.32,1,0,,
29.578,0.5000,0.5000,,,,,0,0,,
29.637,0.5000,0.5000,0.5000,0.5000,-147.93,24.57,1,0,,
29.684,0.5000,0.5000,,,,,0,0,,
29.736,0.5000,0.5000,0.5000,0.5000,-146.33,24.83,1,0,,
29.773,0.5000,0.5000,,,,,0,0,,
29.822,0.5000,0.5000,0.5000,0.5000,-150.01,28.11,1,0,,
29.886,0.5000,0.5000,0.5000,0.5000,-147.53,21.83,1,0,,
29.930,0.5000,0.5000,0.5000,0.5000,-145.64,23.42,1,0,,
29.963,0.5000,0.5000,0.5000,0.5000,-147.58,23.00,1,0,,
30.004,0.5000,0.5000,,,,,0,0,,
30.042,0.5000,0.5000,,,,,0,0,,
30.097,0.5000,0.5000,,,,,0,0,,
30.132,0.5000,0.5000,0.5000,0.5000,-143.40,21.21,1,0,,
30.174,0.5000,0.5000,0.5000,0.5000,-145.09,21.83,1,0,,
30.235,0.5000,0.5000,0.5000,0.5000,-148.32,26.16,1,0,,
30.299,0.5000,0.5000,0.5000,0.5000,-148.82,24.25,1,0,,
30.347,0.5000,0.5000,0.5000,0.5000,-149.02,25.52,1,0,,
30.386,0.5000,0.5000,0.5000,0.5000,-149.13,24.51,1,0,,
30.421,0.5000,0.5000,0.5000,0.5000,-149.85,24.33,1,0,,
30.476,0.5000,0.5000,,,,,0,0,,
30.520,0.5000,0.5000,0.5000,0.5000,-168.03,14.37,1,0,,
30.549,0.5000,0.5000,,,,,0,0,,
30.606,0.5000,0.5000,0.5000,0.5000,-151.51,21.14,1,0,,
30.658,0.5000,0.5000,,,,,0,0,,
30.702,0.5000,0.5000,0.5000,0.5000,-149.41,29.23,1,0,,
30.742,0.5000,0.5000,0.5000,0.5000,-141.41,23.63,1,0,,
30.780,0.5000,0.5000,0.5000,0.5000,-136.41,19.67,1,0,,
30.825,0.5000,0.5000,0.5000,0.5000,-135.45,19.67,1,0,,
30.864,0.5000,0.5000,0.5000,0.5000,-138.53,19.77,1,0,,
30.905,0.5000,0.5000,0.5000,0.5000,-165.88,13.31,1,0,,
30.948,0.5000,0.5000,0.5000,0.5000,-168.05,12.27,1,0,,
30.992,0.5000,0.5000,0.5000,0.5000,-146.26,20.10,1,0,,
31.030,0.5000,0.5000,,,,,0,0,,
31.073,0.5000,0.5000,,,,,0,0,,
31.106,0.5000,0.5000,0.5000,0.5000,-164.00,14.24,1,0,,
31.144,0.5000,0.5000,0.5000,0.5000,-141.83,23.59,1,0,,
31.197,0.5000,0.5000,0.5000,0.5000,-145.03,23.72,1,0,,
31.242,0.5000,0.5000,,,,,0,0,,
31.283,0.5000,0.5000,0.5000,0.5000,-165.50,12.62,1,0,,
31.315,0.5000,0.5000,,,,,0,0,,
31.350,0.5000,0.5000,0.5000,0.5000,-144.01,21.93,1,0,,
31.390,0.5000,0.5000,,,,,0,0,,
31.434,0.5000,0.5000,0.5000,0.5000,-148.96,28.81,1,0,,
31.474,0.5000,0.5000,,,,,0,0,,
31.511,0.5000,0.5000,0.5000,0.5000,-136.15,14.43,1,0,,
31.546,0.5000,0.5000,0.5000,0.5000,-155.29,22.53,1,0,,
31.596,0.5000,0.5000,,,,,0,0,,
31.660,0.5000,0.5000,0.5000,0.5000,-153.02,23.66,1,0,,
31.702,0.5000,0.5000,,,,,0,0,,
31.745,0.5000,0.5000,,,,,0,0,,
31.790,0.5000,0.5000,0.5000,0.5000,-141.02,22.31,1,0,,
31.826,0.5000,0.5000,,,,,0,0,,
31.870,0.5000,0.5000,0.5000,0.5000,-149.77,24.28,1,0,,
31.905,0.5000,0.5000,0.5000,0.5000,-150.53,27.51,1,0,,
31.939,0.5000,0.5000,0.5000,0.5000,-150.72,31.05,1,0,,
31.981,0.5000,0.5000,,,,,0,0,,
32.017,0.5000,0.5000,0.5000,0.5000,-144.94,27.16,1,0,,
32.048,0.5000,0.5000,0.5000,0.5000,-145.49,27.35,1,0,,
32.081,0.5000,0.5000,0.5000,0.5000,-146.40,26.37,1,0,,
32.119,0.5000,0.5000,,,,,0,0,,
32.165,0.5000,0.5000,0.5000,0.5000,-144.22,21.73,1,0,,
32.200,0.5000,0.5000,0.5000,0.5000,-138.71,22.18,1,0,,
32.235,0.5000,0.5000,,,,,0,0,,
32.278,0.5000,0.5000,,,,,0,0,,
32.330,0.5000,0.5000,,,,,0,0,,
32.374,0.5000,0.5000,,,,,0,0,,
32.429,0.5000,0.5000,,,,,0,0,,
32.498,0.5000,0.5000,0.5000,0.5000,-163.81,13.94,1,0,,
32.531,0.5000,0.5000,0.5000,0.5000,-163.23,11.87,1,0,,
32.563,0.5000,0.5000,,,,,0,0,,
32.600,0.5000,0.5000,0.5000,0.5000,-163.66,8.74,1,0,,
32.631,0.5000,0.5000,,,,,0,0,,
32.664,0.5000,0.5000,,,,,0,0,,
32.699,0.5000,0.5000,,,,,0,0,,
32.732,0.5000,0.5000,,,,,0,0,,
32.766,0.5000,0.5000,,,,,0,0,,
32.844,0.5000,0.5000,0.5000,0.5000,-164.41,7.70,1,0,,
32.896,0.5000,0.5000,,,,,0,0,,
32.955,0.5000,0.5000,,,,,0,0,,
32.998,0.5000,0.5000,,,,,0,0,,
33.038,0.5000,0.5000,,,,,0,0,,
33.072,0.5000,0.5000,,,,,0,0,,
33.103,0.5000,0.5000,,,,,0,0,,
33.136,0.5000,0.5000,,,,,0,0,,
33.172,0.5000,0.5000,,,,,0,0,,
33.239,0.5000,0.5000,,,,,0,0,,
33.291,0.5000,0.5000,,,,,0,0,,
33.343,0.5000,0.5000,,,,,0,0,,
33.390,0.5000,0.5000,,,,,0,0,,
33.438,0.5000,0.5000,,,,,0,0,,
33.477,0.5000,0.5000,,,,,0,0,,
33.514,0.5000,0.5000,0.5000,0.5000,-166.29,13.18,1,0,,
33.543,0.5000,0.5000,,,,,0,0,,
33.576,0.5000,0.5000,,,,,0,0,,
33.609,0.5000,0.5000,,,,,0,0,,
33.648,0.5000,0.5000,,,,,0,0,,
33.700,0.5000,0.5000,0.5000,0.5000,-169.08,15.65,1,0,,
33.741,0.5000,0.5000,,,,,0,0,,
33.786,0.5000,0.5000,,,,,0,0,,
33.834,0.5000,0.5000,,,,,0,0,,
33.871,0.5000,0.5000,,,,,0,0,,
33.917,0.5000,0.5000,,,,,0,0,,
33.977,0.5000,0.5000,,,,,0,0,,
34.030,0.5000,0.5000,,,,,0,0,,
34.082,0.5000,0.5000,0.5000,0.5000,-164.73,6.79,1,0,,
34.112,0.5000,0.5000,,,,,0,0,,
34.156,0.5000,0.5000,0.5000,0.5000,-165.21,12.38,1,0,,
34.186,0.5000,0.5000,,,,,0,0,,
34.224,0.5000,0.5000,,,,,0,0,,
34.270,0.5000,0.5000,,,,,0,0,,
34.305,0.5000,0.5000,,,,,0,0,,
34.341,0.5000,0.5000,0.5000,0.5000,-161.78,12.28,1,0,,
34.377,0.5000,0.5000,,,,,0,0,,
34.424,0.5000,0.5000,,,,,0,0,,
34.470,0.5000,0.5000,0.5000,0.5000,-139.94,20.36,1,0,,
34.502,0.5000,0.5000,,,,,0,0,,
34.548,0.5000,0.5000,,,,,0,0,,
34.605,0.5000,0.5000,0.5000,0.5000,-163.38,12.48,1,0,,
34.644,0.5000,0.5000,,,,,0,0,,
34.679,0.5000,0.5000,0.5000,0.5000,-163.23,15.43,1,0,,
34.709,0.5000,0.5000,,,,,0,0,,
34.765,0.5000,0.5000,,,,,0,0,,
34.807,0.5000,0.5000,,,,,0,0,,
34.842,0.5000,0.5000,,,,,0,0,,
34.878,0.5000,0.5000,0.5000,0.5000,-160.67,5.70,1,0,,
34.913,0.5000,0.5000,,,,,0,0,,
34.963,0.5000,0.5000,0.5000,0.5000,-140.25,23.54,1,0,,
34.993,0.5000,0.5000,,,,,0,0,,
35.029,0.5000,0.5000,,,,,0,0,,
35.060,0.5000,0.5000,,,,,0,0,,
35.096,0.5000,0.5000,0.5000,0.5000,-163.82,7.63,1,0,,
35.128,0.5000,0.5000,,,,,0,0,,
35.159,0.5000,0.5000,,,,,0,0,,
35.216,0.5000,0.5000,,,,,0,0,,
35.270,0.5000,0.5000,,,,,0,0,,
35.310,0.5000,0.5000,0.5000,0.5000,-167.81,6.39,1,0,,
35.348,0.5000,0.5000,,,,,0,0,,
35.383,0.5000,0.5000,0.5000,0.5000,-164.59,16.70,1,0,,
35.423,0.5000,0.5000,0.5000,0.5000,-146.98,26.61,1,0,,
35.462,0.5000,0.5000,0.5000,0.5000,-165.35,9.27,1,0,,
35.495,0.5000,0.5000,0.5000,0.5000,-167.16,11.45,1,0,,
35.526,0.5000,0.5000,,,,,0,0,,
35.579,0.5000,0.5000,,,,,0,0,,
35.639,0.5000,0.5000,0.5000,0.5000,-169.86,11.37,1,0,,
35.690,0.5000,0.5000,0.5000,0.5000,-155.17,30.15,1,0,,
35.724,0.5000,0.5000,,,,,0,0,,
35.761,0.5000,0.5000,0.5000,0.5000,-151.63,27.62,1,0,,
35.795,0.5000,0.5000,0.5000,0.5000,-156.38,31.30,1,0,,
35.837,0.5000,0.5000,0.5000,0.5000,-155.62,31.73,1,0,,
35.873,0.5000,0.5000,0.5000,0.5000,-153.87,28.72,1,0,,
35.908,0.5000,0.5000,0.5000,0.5000,-152.39,26.73,1,0,,
35.942,0.5000,0.5000,0.5000,0.5000,-152.21,28.86,1,0,,
35.977,0.5000,0.5000,0.5000,0.5000,-151.79,27.69,1,0,,
36.015,0.5000,0.5000,0.5000,0.5000,-153.73,29.47,1,0,,
36.053,0.5000,0.5000,0.5000,0.5000,-154.42,30.62,1,0,,
36.093,0.5000,0.5000,0.5000,0.5000,-153.20,33.11,1,0,,
36.127,0.5000,0.5000,0.5000,0.5000,-153.53,34.34,1,0,,
36.168,0.5000,0.5000,0.5000,0.5000,-157.66,36.24,1,0,,
36.234,0.5000,0.5000,0.5000,0.5000,-157.41,38.66,1,0,,
36.303,0.5000,0.5000,0.5000,0.5000,-157.44,43.06,1,0,,
36.355,0.5000,0.5000,0.5000,0.5000,-158.60,46.03,1,0,,
36.410,0.5000,0.5000,0.5000,0.5000,-174.11,21.82,1,0,,
36.475,0.5000,0.5000,0.5000,0.5000,-174.79,20.64,1,0,,
36.518,0.5000,0.5000,0.5000,0.5000,-174.91,21.72,1,0,,
36.568,0.5000,0.5000,0.5000,0.5000,-174.26,24.67,1,0,,
36.601,0.5000,0.5000,0.5000,0.5000,-175.31,26.27,1,0,,
36.643,0.5000,0.5000,0.5000,0.5000,-174.71,26.20,1,0,,
36.688,0.5000,0.5000,0.5000,0.5000,-174.78,26.02,1,0,,
36.748,0.5000,0.5000,0.5000,0.5000,-174.38,27.35,1,0,,
36.810,0.5000,0.5000,0.5000,0.5000,-163.95,53.09,1,0,,
36.844,0.5000,0.5000,0.5000,0.5000,-174.79,26.28,1,0,,
36.880,0.5000,0.5000,0.5000,0.5000,-164.20,53.80,1,0,,
36.921,0.5000,0.5000,0.5000,0.5000,-165.12,54.80,1,0,,
36.953,0.5000,0.5000,0.5000,0.5000,-166.59,55.55,1,0,,
37.002,0.5000,0.5000,0.5000,0.5000,-166.30,56.36,1,0,,
37.044,0.5000,0.5000,0.5000,0.5000,-176.49,28.58,1,0,,
37.079,0.5000,0.5000,0.5000,0.5000,-177.31,27.04,1,0,,
37.112,0.5000,0.5000,0.5000,0.5000,-177.16,28.15,1,0,,
37.145,0.5000,0.5000,0.5000,0.5000,-176.67,28.44,1,0,,
37.186,0.5000,0.5000,0.5000,0.5000,-165.54,56.02,1,0,,
37.249,0.5000,0.5000,0.5000,0.5000,-167.62,55.92,1,0,,
37.286,0.5000,0.5000,0.5000,0.5000,-165.91,57.87,1,0,,
37.319,0.5000,0.5000,0.5000,0.5000,-168.35,58.19,1,0,,
37.363,0.5000,0.5000,0.5000,0.5000,-169.05,57.52,1,0,,
37.408,0.5000,0.5000,0.5000,0.5000,-173.27,28.07,1,0,,
37.445,0.5000,0.5000,0.5000,0.5000,-175.44,29.42,1,0,,
37.489,0.5000,0.5000,0.5000,0.5000,-176.36,28.46,1,0,,
37.533,0.5000,0.5000,0.5000,0.5000,-175.23,28.32,1,0,,
37.565,0.5000,0.5000,0.5000,0.5000,-175.41,27.78,1,0,,
37.616,0.5000,0.5000,0.5000,0.5000,-177.09,26.80,1,0,,
37.656,0.5000,0.5000,0.5000,0.5000,-177.27,26.31,1,0,,
37.702,0.5000,0.5000,0.5000,0.5000,-179.27,26.87,1,0,,
37.734,0.5000,0.5000,0.5000,0.5000,-176.71,28.12,1,0,,
37.782,0.5000,0.5000,0.5000,0.5000,-176.05,27.66,1,0,,
37.823,0.5000,0.5000,0.5000,0.5000,-176.49,27.29,1,0,,
37.856,0.5000,0.5000,0.5000,0.5000,-177.42,25.88,1,0,,
37.894,0.5000,0.5000,0.5000,0.5000,-175.77,26.84,1,0,,
37.926,0.5000,0.5000,0.5000,0.5000,-175.94,26.68,1,0,,
37.965,0.5000,0.5000,0.5000,0.5000,-174.99,28.50,1,0,,
38.004,0.5000,0.5000,0.5000,0.5000,-177.96,28.59,1,0,,
38.036,0.5000,0.5000,0.5000,0.5000,-178.02,28.95,1,0,,
38.074,0.5000,0.5000,0.5000,0.5000,-175.79,29.86,1,0,,
38.116,0.5000,0.5000,0.5000,0.5000,-177.50,28.54,1,0,,
38.152,0.5000,0.5000,0.5000,0.5000,-167.32,57.31,1,0,,
38.186,0.5000,0.5000,0.5000,0.5000,-178.71,28.30,1,0,,
38.221,0.5000,0.5000,0.5000,0.5000,-175.55,27.83,1,0,,
38.255,0.5000,0.5000,0.5000,0.5000,-177.07,28.98,1,0,,
38.287,0.5000,0.5000,0.5000,0.5000,-176.25,29.62,1,0,,
38.319,0.5000,0.5000,0.5000,0.5000,-175.97,28.06,1,0,,
38.356,0.5000,0.5000,0.5000,0.5000,-175.46,28.16,1,0,,
38.396,0.5000,0.5000,0.5000,0.5000,-175.63,30.61,1,0,,
38.429,0.5000,0.5000,0.5000,0.5000,-176.79,30.39,1,0,,
38.479,0.5000,0.5000,0.5000,0.5000,-165.92,57.49,1,0,,
38.523,0.5000,0.5000,0.5000,0.5000,-165.26,58.89,1,0,,
38.572,0.5000,0.5000,0.5000,0.5000,-165.37,59.06,1,0,,
38.625,0.5000,0.5000,0.5000,0.5000,-175.39,29.64,1,0,,
38.663,0.5000,0.5000,0.5000,0.5000,-175.73,29.70,1,0,,
38.697,0.5000,0.5000,0.5000,0.5000,-165.69,57.18,1,0,,
38.730,0.5000,0.5000,0.5000,0.5000,-167.18,56.83,1,0,,
38.773,0.5000,0.5000,0.5000,0.5000,-166.63,57.36,1,0,,
38.836,0.5000,0.5000,0.5000,0.5000,-168.64,56.52,1,0,,
38.897,0.5000,0.5000,,,,,0,0,,
38.962,0.5000,0.5000,0.5000,0.5000,-165.76,55.34,1,0,,
38.998,0.5000,0.5000,0.5000,0.5000,-165.37,55.20,1,0,,
39.035,0.5000,0.5000,0.5000,0.5000,-174.80,28.25,1,0,,
39.068,0.5000,0.5000,0.5000,0.5000,-175.15,28.09,1,0,,
39.102,0.5000,0.5000,0.5000,0.5000,-175.52,28.00,1,0,,
39.136,0.5000,0.5000,0.5000,0.5000,-175.17,28.37,1,0,,
39.169,0.5000,0.5000,0.5000,0.5000,-175.61,29.21,1,0,,
39.203,0.5000,0.5000,0.5000,0.5000,-174.79,28.82,1,0,,
39.248,0.5000,0.5000,0.5000,0.5000,-175.21,27.60,1,0,,
39.304,0.5000,0.5000,0.5000,0.5000,-178.61,28.96,1,0,,
39.361,0.5000,0.5000,0.5000,0.5000,-176.36,28.58,1,0,,
39.411,0.5000,0.5000,0.5000,0.5000,-176.70,28.46,1,0,,
39.453,0.5000,0.5000,0.5000,0.5000,-176.94,28.91,1,0,,
39.496,0.5000,0.5000,0.5000,0.5000,-179.12,28.89,1,0,,
39.542,0.5000,0.5000,0.5000,0.5000,-177.38,29.46,1,0,,
39.588,0.5000,0.5000,0.5000,0.5000,-178.01,29.46,1,0,,
39.636,0.5000,0.5000,0.5000,0.5000,-176.67,28.31,1,0,,
39.674,0.5000,0.5000,0.5000,0.5000,-176.32,30.95,1,0,,
39.706,0.5000,0.5000,0.5000,0.5000,-175.09,29.00,1,0,,
39.740,0.5000,0.5000,0.5000,0.5000,-176.40,29.84,1,0,,
39.777,0.5000,0.5000,0.5000,0.5000,-167.44,57.98,1,0,,
39.812,0.5000,0.5000,0.5000,0.5000,-176.46,29.85,1,0,,
39.853,0.5000,0.5000,0.5000,0.5000,-177.41,29.57,1,0,,
39.914,0.5000,0.5000,0.5000,0.5000,-178.87,29.44,1,0,,
39.962,0.5000,0.5000,0.5000,0.5000,-177.14,28.50,1,0,,
40.019,0.5000,0.5000,0.5000,0.5000,-175.41,28.68,1,0,,
40.085,0.5000,0.5000,0.5000,0.5000,-176.87,27.99,1,0,,
40.138,0.5000,0.5000,0.5000,0.5000,-176.74,29.56,1,0,,
40.172,0.5000,0.5000,0.5000,0.5000,-176.81,29.30,1,0,,
40.205,0.5000,0.5000,0.5000,0.5000,-178.18,29.05,1,0,,
40.239,0.5000,0.5000,0.5000,0.5000,-179.93,28.89,1,0,,
40.288,0.5000,0.5000,0.5000,0.5000,-176.46,30.74,1,0,,
40.336,0.5000,0.5000,0.5000,0.5000,-176.24,30.10,1,0,,
40.375,0.5000,0.5000,,,,,0,0,,
40.411,0.5000,0.5000,0.5000,0.5000,178.60,31.41,1,0,,
40.464,0.5000,0.5000,0.5000,0.5000,178.67,30.80,1,0,,
40.524,0.5000,0.5000,0.5000,0.5000,-178.73,28.58,1,0,,
40.573,0.5000,0.5000,0.5000,0.5000,-175.37,29.71,1,0,,
40.613,0.5000,0.5000,0.5000,0.5000,-177.24,29.29,1,0,,
40.662,0.5000,0.5000,0.5000,0.5000,-179.13,30.42,1,0,,
40.699,0.5000,0.5000,,,,,0,0,,
40.749,0.5000,0.5000,0.5000,0.5000,-166.76,59.75,1,0,,
40.785,0.5000,0.5000,0.5000,0.5000,-179.83,29.05,1,0,,
40.831,0.5000,0.5000,0.5000,0.5000,178.83,29.01,1,0,,
40.883,0.5000,0.5000,,,,,0,0,,
40.936,0.5000,0.5000,0.5000,0.5000,-179.74,30.49,1,0,,
40.984,0.5000,0.5000,0.5000,0.5000,-178.43,28.91,1,0,,
41.038,0.5000,0.5000,0.5000,0.5000,-178.65,28.86,1,0,,
41.084,0.5000,0.5000,,,,,0,0,,
41.125,0.5000,0.5000,0.5000,0.5000,176.63,29.23,1,0,,
41.160,0.5000,0.5000,0.5000,0.5000,-179.14,29.85,1,0,,
41.210,0.5000,0.5000,0.5000,0.5000,-179.64,32.32,1,0,,
41.244,0.5000,0.5000,0.5000,0.5000,179.42,30.53,1,0,,
41.276,0.5000,0.5000,,,,,0,0,,
41.317,0.5000,0.5000,0.5000,0.5000,178.45,31.87,1,0,,
41.379,0.5000,0.5000,,,,,0,0,,
41.420,0.5000,0.5000,0.5000,0.5000,178.34,28.75,1,0,,
41.452,0.5000,0.5000,0.5000,0.5000,-179.58,29.44,1,0,,
41.481,0.5000,0.5000,,,,,0,0,,
41.519,0.5000,0.5000,0.5000,0.5000,179.72,29.50,1,0,,
