time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,face_detected,calibrated,calib_mgae_deg,calib_rmse
52.597,0.3191,0.3555,0.2991,0.4573,-175.92,19.36,1,1,2.838,0.0506
52.629,0.2895,0.3925,0.2758,0.4194,-175.81,18.41,1,1,2.838,0.0506
52.660,0.2740,0.2866,0.2753,0.1996,-175.75,17.32,1,1,2.838,0.0506
52.694,0.2687,0.2824,0.2770,0.3006,-175.67,22.01,1,1,2.838,0.0506
52.725,0.2793,0.2897,0.2963,0.3098,-175.61,21.33,1,1,2.838,0.0506
52.757,0.2993,0.3368,0.3171,0.3789,-175.71,22.19,1,1,2.838,0.0506
52.789,0.2987,0.4118,0.2952,0.4591,-175.54,21.60,1,1,2.838,0.0506
52.821,0.2873,0.4709,0.2770,0.4899,-175.59,21.48,1,1,2.838,0.0506
52.854,0.2829,0.5340,0.2815,0.5492,-175.57,20.79,1,1,2.838,0.0506
52.887,0.2744,0.4623,0.2705,0.3736,-175.94,20.07,1,1,2.838,0.0506
52.917,0.2659,0.4277,0.2633,0.3976,-176.07,19.97,1,1,2.838,0.0506
52.949,0.2615,0.3900,0.2629,0.3683,-175.80,19.72,1,1,2.838,0.0506
52.981,0.2649,0.3414,0.2716,0.3196,-175.84,20.08,1,1,2.838,0.0506
53.014,0.2849,0.2465,0.3011,0.1986,-176.09,20.74,1,1,2.838,0.0506
53.045,0.3400,0.4344,0.3762,0.6098,-176.40,20.75,1,1,2.838,0.0506
53.079,0.4009,0.7130,0.4285,0.8924,-177.62,18.13,1,1,2.838,0.0506
53.160,0.3853,0.6135,0.3472,0.4531,-177.56,22.16,1,1,2.838,0.0506
53.190,0.3539,0.6681,0.3178,0.6772,-177.13,20.92,1,1,2.838,0.0506
53.216,0.3166,0.7738,0.2890,0.8171,-176.94,20.17,1,1,2.838,0.0506
53.240,0.3026,0.8212,0.3018,0.8064,-176.58,21.99,1,1,2.838,0.0506
53.267,0.2982,0.8652,0.3048,0.8533,-176.48,22.02,1,1,2.838,0.0506
53.293,0.2705,0.8203,0.2576,0.7476,-176.31,21.90,1,1,2.838,0.0506
53.319,0.2695,0.6978,0.2808,0.5944,-176.30,22.40,1,1,2.838,0.0506
53.350,0.2767,0.6831,0.2899,0.6951,-176.28,20.11,1,1,2.838,0.0506
53.382,0.3077,0.5076,0.3336,0.3980,-176.40,19.51,1,1,2.838,0.0506
53.414,0.3309,0.4374,0.3419,0.4436,-176.17,19.32,1,1,2.838,0.0506
53.445,0.3219,0.3856,0.3054,0.4029,-176.46,18.06,1,1,2.838,0.0506
53.477,0.3068,0.3623,0.2918,0.3944,-176.44,17.87,1,1,2.838,0.0506
53.543,0.3308,0.4412,0.3496,0.5364,-176.45,19.84,1,1,2.838,0.0506
53.574,0.3087,0.4976,0.2872,0.5425,-176.53,18.51,1,1,2.838,0.0506
53.606,0.2908,0.4598,0.2800,0.4201,-176.48,18.99,1,1,2.838,0.0506
53.638,0.2756,0.4531,0.2705,0.4502,-176.11,18.29,1,1,2.838,0.0506
53.670,0.2665,0.4319,0.2678,0.4194,-176.28,18.52,1,1,2.838,0.0506
53.717,0.2532,0.4637,0.2509,0.4943,-176.44,18.14,1,1,2.838,0.0506
53.750,0.2544,0.4367,0.2636,0.4136,-176.53,19.15,1,1,2.838,0.0506
53.775,0.2610,0.3911,0.2708,0.3626,-176.54,19.74,1,1,2.838,0.0506
53.802,0.2554,0.3627,0.2528,0.3569,-176.55,20.14,1,1,2.838,0.0506
53.827,0.2474,0.3262,0.2440,0.3166,-176.34,20.13,1,1,2.838,0.0506
53.854,0.2655,0.2684,0.2823,0.2467,-176.43,20.27,1,1,2.838,0.0506
53.911,0.3105,0.2867,0.3410,0.3282,-176.38,22.54,1,1,2.838,0.0506
53.942,0.3086,0.3408,0.2940,0.3937,-176.42,23.67,1,1,2.838,0.0506
53.973,0.3089,0.4271,0.3012,0.4847,-176.47,22.92,1,1,2.838,0.0506
54.006,0.3016,0.5063,0.2910,0.5383,-176.48,21.89,1,1,2.838,0.0506
54.038,0.3192,0.4799,0.3305,0.4234,-176.21,22.13,1,1,2.838,0.0506
54.070,0.3361,0.4812,0.3430,0.4650,-176.40,22.15,1,1,2.838,0.0506
54.102,0.3399,0.4684,0.3347,0.4477,-176.38,21.91,1,1,2.838,0.0506
54.134,0.3391,0.4839,0.3325,0.4913,-176.38,21.89,1,1,2.838,0.0506
54.166,0.3282,0.4302,0.3164,0.3843,-176.33,22.59,1,1,2.838,0.0506
54.198,0.3163,0.3790,0.3080,0.3513,-176.18,23.60,1,1,2.838,0.0506
54.229,0.3006,0.3104,0.2925,0.2799,-176.54,22.71,1,1,2.838,0.0506
54.262,0.3088,0.3047,0.3210,0.3308,-176.61,23.80,1,1,2.838,0.0506
54.310,0.3224,0.3239,0.3343,0.3590,-176.71,24.27,1,1,2.838,0.0506
54.342,0.3239,0.3558,0.3227,0.3877,-176.53,23.98,1,1,2.838,0.0506
54.374,0.3497,0.3802,0.3666,0.3953,-176.26,23.75,1,1,2.838,0.0506
54.408,0.4682,0.4499,0.5467,0.4927,-176.12,24.15,1,1,2.838,0.0506
54.438,0.5542,0.4144,0.5813,0.3651,-176.03,23.86,1,1,2.838,0.0506
54.470,0.6279,0.3421,0.6362,0.2836,-176.16,23.95,1,1,2.838,0.0506
54.503,0.6919,0.2587,0.6903,0.2128,-176.20,23.96,1,1,2.838,0.0506
54.533,0.7204,0.2005,0.6934,0.1894,-176.37,23.92,1,1,2.838,0.0506
54.567,0.7295,0.1109,0.6979,0.0808,-176.74,21.34,1,1,2.838,0.0506
54.597,0.7359,0.0634,0.7137,0.0748,-176.70,23.31,1,1,2.838,0.0506
54.629,0.7052,0.0516,0.6637,0.0849,-176.64,23.32,1,1,2.838,0.0506
54.661,0.6778,0.0425,0.6535,0.0659,-176.44,23.44,1,1,2.838,0.0506
54.693,0.6460,0.1355,0.6271,0.2252,-176.41,23.67,1,1,2.838,0.0506
54.724,0.6347,0.1556,0.6374,0.1602,-176.58,21.47,1,1,2.838,0.0506
54.757,0.6385,0.2250,0.6513,0.2639,-176.86,22.68,1,1,2.838,0.0506
54.789,0.6485,0.2243,0.6613,0.1983,-176.91,23.31,1,1,2.838,0.0506
54.821,0.6472,0.1797,0.6472,0.1309,-177.23,22.61,1,1,2.838,0.0506
54.869,0.6522,0.2000,0.6568,0.2159,-176.95,22.39,1,1,2.838,0.0506
54.902,0.6587,0.1988,0.6628,0.1933,-177.04,22.30,1,1,2.838,0.0506
54.934,0.6657,0.1591,0.6686,0.1275,-176.96,23.66,1,1,2.838,0.0506
54.967,0.6813,0.0735,0.6895,0.0197,-176.69,23.80,1,1,2.838,0.0506
54.998,0.6961,0.0836,0.7008,0.1186,-176.56,23.50,1,1,2.838,0.0506
55.030,0.7394,0.0966,0.7632,0.1214,-176.98,23.50,1,1,2.838,0.0506
55.062,0.7598,0.1366,0.7585,0.1722,-176.97,23.57,1,1,2.838,0.0506
55.094,0.7553,0.1674,0.7363,0.1838,-177.06,23.50,1,1,2.838,0.0506
55.127,0.7541,0.1946,0.7442,0.2024,-177.14,22.73,1,1,2.838,0.0506
55.158,0.7474,0.3045,0.7371,0.3699,-177.42,23.58,1,1,2.838,0.0506
55.190,0.7702,0.3614,0.7850,0.3649,-176.99,23.40,1,1,2.838,0.0506
55.222,0.7932,0.3662,0.8030,0.3304,-176.99,23.95,1,1,2.838,0.0506
55.254,0.8303,0.3479,0.8468,0.3080,-176.86,23.79,1,1,2.838,0.0506
55.287,0.8777,0.3216,0.8960,0.2901,-176.97,24.56,1,1,2.838,0.0506
55.318,0.9097,0.2918,0.9101,0.2689,-177.01,23.63,1,1,2.838,0.0506
55.350,0.9342,0.2314,0.9291,0.1943,-176.67,24.61,1,1,2.838,0.0506
55.382,0.9948,0.1297,1.0179,0.0757,-176.93,24.51,1,1,2.838,0.0506
55.429,1.0000,0.0690,1.0879,0.0641,-176.80,23.58,1,1,2.838,0.0506
55.462,1.0000,0.0693,1.0713,0.1106,-177.01,24.64,1,1,2.838,0.0506
55.493,1.0000,0.0568,1.0618,0.0742,-177.04,24.77,1,1,2.838,0.0506
55.524,1.0000,0.0651,1.0978,0.0914,-176.89,24.13,1,1,2.838,0.0506
55.559,1.0000,0.0875,1.0181,0.1148,-176.83,23.10,1,1,2.838,0.0506
55.590,1.0000,0.1145,1.0199,0.1355,-176.95,23.01,1,1,2.838,0.0506
55.621,1.0000,0.1583,1.0079,0.1841,-176.66,23.20,1,1,2.838,0.0506
55.655,1.0000,0.1651,1.0120,0.1547,-176.71,22.37,1,1,2.838,0.0506
55.688,1.0000,0.1415,1.0058,0.1127,-176.55,22.44,1,1,2.838,0.0506
55.720,0.9710,0.1520,0.9558,0.1583,-176.91,22.40,1,1,2.838,0.0506
55.750,0.9247,0.2006,0.9037,0.2324,-176.88,23.54,1,1,2.838,0.0506
55.781,0.8818,0.2241,0.8707,0.2263,-177.28,23.83,1,1,2.838,0.0506
55.814,0.8615,0.2259,0.8709,0.2115,-177.30,24.70,1,1,2.838,0.0506
55.848,0.8537,0.2135,0.8687,0.1939,-177.47,24.91,1,1,2.838,0.0506
55.877,0.9989,0.5346,1.1204,0.7653,-177.97,26.47,1,1,2.838,0.0506
55.942,1.0000,1.0000,1.2923,1.4735,-178.65,19.73,1,1,2.838,0.0506
55.989,1.0000,1.0000,1.1737,1.2920,-178.53,16.96,1,1,2.838,0.0506
56.021,1.0000,1.0000,1.0121,1.2334,-179.03,17.55,1,1,2.838,0.0506
56.048,1.0000,1.0000,0.9687,1.2318,-179.13,16.99,1,1,2.838,0.0506
56.073,0.9548,1.0000,0.9076,1.1955,-179.32,19.40,1,1,2.838,0.0506
56.101,0.9043,1.0000,0.9003,1.1423,-179.17,20.99,1,1,2.838,0.0506
56.127,0.8955,1.0000,0.9234,1.2091,-179.29,20.80,1,1,2.838,0.0506
56.154,0.9521,1.0000,1.0178,1.3254,-179.27,20.68,1,1,2.838,0.0506
56.181,1.0000,1.0000,1.1417,1.3860,-179.45,21.49,1,1,2.838,0.0506
56.217,1.0000,1.0000,1.1495,1.3837,-179.30,22.29,1,1,2.838,0.0506
56.245,1.0000,1.0000,1.1604,1.3033,-179.51,22.29,1,1,2.838,0.0506
56.312,1.0000,1.0000,1.1046,1.2387,-179.68,23.75,1,1,2.838,0.0506
56.341,1.0000,1.0000,1.2020,1.3024,-179.51,23.74,1,1,2.838,0.0506
56.374,1.0000,1.0000,1.1714,1.2288,-179.56,24.27,1,1,2.838,0.0506
56.405,1.0000,1.0000,1.1406,1.0573,-179.74,23.99,1,1,2.838,0.0506
56.438,1.0000,1.0000,1.1731,1.1020,-179.74,23.98,1,1,2.838,0.0506
56.470,1.0000,1.0000,1.0988,1.0893,-179.57,23.57,1,1,2.838,0.0506
56.504,1.0000,0.9760,1.0771,0.9379,-179.49,22.75,1,1,2.838,0.0506
56.535,1.0000,1.0000,1.0955,1.0948,-179.55,23.78,1,1,2.838,0.0506
56.582,1.0000,1.0000,1.2302,1.0966,-179.36,23.15,1,1,2.838,0.0506
56.614,1.0000,1.0000,1.3153,1.2238,-179.23,21.93,1,1,2.838,0.0506
56.642,1.0000,1.0000,1.3539,1.2684,-179.19,21.19,1,1,2.838,0.0506
56.671,1.0000,1.0000,1.2734,1.0368,-179.79,19.43,1,1,2.838,0.0506
56.709,1.0000,1.0000,1.2334,1.0944,-179.50,19.50,1,1,2.838,0.0506
56.741,1.0000,1.0000,1.2082,1.0821,-179.69,20.46,1,1,2.838,0.0506
56.773,1.0000,1.0000,1.2882,1.1194,-179.59,21.37,1,1,2.838,0.0506
56.807,1.0000,1.0000,1.2703,1.0245,-179.47,21.28,1,1,2.838,0.0506
56.838,1.0000,1.0000,1.2712,1.0091,-179.29,21.95,1,1,2.838,0.0506
56.870,1.0000,1.0000,1.4276,1.3359,-179.33,22.59,1,1,2.838,0.0506
56.902,1.0000,1.0000,1.2426,1.2704,-179.12,23.04,1,1,2.838,0.0506
56.935,1.0000,1.0000,1.0693,1.2337,-178.83,22.15,1,1,2.838,0.0506
56.966,0.9716,1.0000,0.8605,1.0438,-178.38,20.08,1,1,2.838,0.0506
56.997,0.7681,0.9679,0.6935,0.8453,-177.92,19.97,1,1,2.838,0.0506
57.030,0.6638,0.8920,0.6880,0.8922,-177.90,20.19,1,1,2.838,0.0506
57.063,0.6257,0.8706,0.6896,0.9105,-178.26,21.36,1,1,2.838,0.0506
57.093,0.5717,0.8480,0.6012,0.8728,-178.23,21.81,1,1,2.838,0.0506
57.141,0.4874,0.8388,0.4845,0.8646,-178.21,22.16,1,1,2.838,0.0506
57.173,0.5021,0.9957,0.5723,1.1335,-178.14,22.01,1,1,2.838,0.0506
57.205,0.5537,1.0000,0.6260,1.1637,-177.39,20.68,1,1,2.838,0.0506
57.237,0.5861,1.0000,0.6186,1.0476,-177.71,20.31,1,1,2.838,0.0506
57.271,0.5973,1.0000,0.6028,1.0539,-178.02,18.67,1,1,2.838,0.0506
57.303,0.5944,1.0000,0.5877,1.0533,-178.11,19.50,1,1,2.838,0.0506
57.336,0.5786,1.0000,0.5648,1.1205,-178.17,19.68,1,1,2.838,0.0506
57.367,0.5615,1.0000,0.5518,1.1452,-177.87,21.18,1,1,2.838,0.0506
57.398,0.5486,1.0000,0.5453,1.1656,-178.12,20.88,1,1,2.838,0.0506
57.429,0.5519,1.0000,0.5616,1.1658,-178.07,21.64,1,1,2.838,0.0506
57.461,0.5648,1.0000,0.5781,1.1790,-178.17,21.41,1,1,2.838,0.0506
57.494,0.5851,1.0000,0.5991,1.1270,-178.15,21.81,1,1,2.838,0.0506
57.527,0.5919,1.0000,0.5910,1.0559,-178.44,21.33,1,1,2.838,0.0506
57.558,0.6242,0.9588,0.6423,0.8710,-178.53,21.07,1,1,2.838,0.0506
57.590,0.6533,0.8438,0.6626,0.8058,-178.55,21.08,1,1,2.838,0.0506
57.621,0.6407,0.6200,0.6163,0.5162,-178.25,20.28,1,1,2.838,0.0506
57.654,0.6186,0.3709,0.5959,0.2854,-177.62,20.20,1,1,2.838,0.0506
57.700,0.6044,0.0211,0.5956,-0.1074,-177.77,21.03,1,1,2.838,0.0506
57.737,0.5766,0.0000,0.5609,-0.0523,-177.47,16.05,1,1,2.838,0.0506
57.767,0.5553,0.0000,0.5499,-0.0467,-177.54,18.68,1,1,2.838,0.0506
57.798,0.5727,0.0000,0.5975,-0.0837,-177.56,18.55,1,1,2.838,0.0506
57.833,0.5666,0.0000,0.5654,-0.0287,-177.70,17.51,1,1,2.838,0.0506
57.861,0.5754,0.0000,0.5856,0.0203,-177.53,18.74,1,1,2.838,0.0506
57.894,0.5906,0.0073,0.6018,0.0649,-177.76,17.54,1,1,2.838,0.0506
57.925,0.6040,0.1102,0.6098,0.1696,-177.89,16.87,1,1,2.838,0.0506
57.957,0.6094,0.1253,0.6074,0.0996,-177.72,18.68,1,1,2.838,0.0506
57.989,0.5866,0.0925,0.5648,0.0409,-177.77,15.79,1,1,2.838,0.0506
58.022,0.5753,0.0623,0.5695,0.0309,-177.74,16.86,1,1,2.838,0.0506
58.054,0.5758,0.1210,0.5808,0.1657,-177.76,16.88,1,1,2.838,0.0506
58.086,0.5708,0.1375,0.5699,0.1355,-177.57,16.80,1,1,2.838,0.0506
58.118,0.5633,0.1096,0.5610,0.0758,-177.60,15.06,1,1,2.838,0.0506
58.150,0.5851,0.1128,0.6049,0.1139,-177.76,14.80,1,1,2.838,0.0506
58.182,0.6194,0.1295,0.6414,0.1400,-177.35,12.90,1,1,2.838,0.0506
58.213,0.6325,0.1150,0.6311,0.0989,-177.42,13.66,1,1,2.838,0.0506
58.262,0.7214,0.1381,0.7758,0.1552,-177.56,13.49,1,1,2.838,0.0506
58.293,0.7390,0.1352,0.7221,0.1272,-177.72,13.29,1,1,2.838,0.0506
58.324,0.6821,0.1269,0.6167,0.1178,-178.18,14.15,1,1,2.838,0.0506
58.358,0.6875,0.1421,0.6909,0.1534,-178.18,14.20,1,1,2.838,0.0506
58.390,0.7351,0.1810,0.7681,0.2056,-178.91,13.54,1,1,2.838,0.0506
58.422,0.7922,0.2827,0.8203,0.3443,-178.52,10.93,1,1,2.838,0.0506
58.454,0.9051,0.2739,0.9640,0.2330,-178.10,6.17,1,1,2.838,0.0506
58.486,0.9436,0.2709,0.9272,0.2488,-178.45,13.20,1,1,2.838,0.0506
58.519,1.0000,0.2760,1.1714,0.2676,-178.68,15.57,1,1,2.838,0.0506
58.551,1.0000,0.1477,1.3484,0.0450,179.81,11.51,1,1,2.838,0.0506
58.583,1.0000,0.0000,1.4653,-0.5499,179.59,2.77,1,1,2.838,0.0506
58.614,1.0000,0.0000,2.3262,-0.7251,178.87,-1.63,1,1,2.838,0.0506
58.645,1.0000,0.0000,1.4280,0.0573,179.20,6.74,1,1,2.838,0.0506
58.679,1.0000,0.0000,1.6649,0.1373,178.72,11.43,1,1,2.838,0.0506
58.745,1.0000,0.2776,2.3264,0.4940,179.68,8.94,1,1,2.838,0.0506
58.777,1.0000,0.4289,2.0352,0.4210,179.78,15.65,1,1,2.838,0.0506
58.807,1.0000,0.5944,2.0804,0.5998,179.97,13.44,1,1,2.838,0.0506
58.853,1.0000,0.5867,2.4141,0.4638,179.74,15.87,1,1,2.838,0.0506
58.886,1.0000,0.7701,2.5542,0.8303,179.52,17.56,1,1,2.838,0.0506
58.911,1.0000,0.9366,2.5406,0.9631,179.49,17.54,1,1,2.838,0.0506
58.937,1.0000,0.5369,2.3214,0.1409,-179.73,17.98,1,1,2.838,0.0506
58.961,1.0000,0.2854,2.4952,0.1382,179.47,14.78,1,1,2.838,0.0506
58.987,1.0000,0.2477,2.4048,0.3088,179.37,15.10,1,1,2.838,0.0506
59.014,1.0000,0.3529,3.0673,0.4966,179.20,13.75,1,1,2.838,0.0506
59.045,1.0000,0.5652,2.9751,0.7359,179.00,16.74,1,1,2.838,0.0506
59.077,1.0000,0.5598,3.1722,0.5110,177.99,16.42,1,1,2.838,0.0506
59.142,1.0000,0.3952,3.4576,0.2476,177.70,16.25,1,1,2.838,0.0506
59.173,1.0000,0.4227,3.8238,0.4677,177.69,14.96,1,1,2.838,0.0506
59.205,1.0000,0.4564,4.2302,0.4899,177.69,14.91,1,1,2.838,0.0506
59.238,1.0000,0.5157,4.9317,0.5559,176.19,16.08,1,1,2.838,0.0506
59.271,1.0000,0.4464,5.1089,0.3786,176.02,15.23,1,1,2.838,0.0506
59.302,1.0000,0.5897,5.6535,0.7010,175.12,17.15,1,1,2.838,0.0506
59.334,1.0000,0.7214,5.8666,0.7847,174.93,14.24,1,1,2.838,0.0506
59.367,1.0000,0.4130,7.7474,0.1328,174.48,13.97,1,1,2.838,0.0506
59.413,1.0000,0.0000,6.6007,-0.3394,174.44,11.50,1,1,2.838,0.0506
59.446,1.0000,0.0000,7.0359,-0.2808,172.13,11.79,1,1,2.838,0.0506
59.473,1.0000,0.0000,6.6744,-0.4116,171.42,12.05,1,1,2.838,0.0506
59.499,1.0000,0.0000,7.1348,0.2231,172.16,12.36,1,1,2.838,0.0506
59.541,1.0000,0.0000,7.4374,0.0191,171.88,12.80,1,1,2.838,0.0506
59.574,1.0000,0.0000,7.3448,0.0091,170.87,12.43,1,1,2.838,0.0506
59.606,1.0000,0.0037,7.9230,-0.0052,170.95,13.21,1,1,2.838,0.0506
59.637,1.0000,0.8266,7.6407,1.4107,170.72,22.97,1,1,2.838,0.0506
59.669,1.0000,1.0000,8.8641,2.6300,168.68,26.48,1,1,2.838,0.0506
59.702,1.0000,1.0000,9.6943,3.1713,168.42,32.71,1,1,2.838,0.0506
59.734,1.0000,1.0000,9.5912,4.2772,166.14,39.83,1,1,2.838,0.0506
59.770,1.0000,1.0000,10.5431,4.6968,169.13,37.01,1,1,2.838,0.0506
59.797,1.0000,1.0000,10.0589,3.7774,168.15,37.16,1,1,2.838,0.0506
59.829,1.0000,1.0000,9.6140,4.6662,166.97,38.44,1,1,2.838,0.0506
59.860,1.0000,1.0000,9.0915,5.2122,162.31,45.63,1,1,2.838,0.0506
59.893,1.0000,1.0000,8.5110,4.5775,162.35,46.29,1,1,2.838,0.0506
59.925,1.0000,1.0000,8.6755,5.6552,161.74,48.02,1,1,2.838,0.0506
59.974,1.0000,0.0000,14.8864,-4.9855,-164.84,-27.64,1,1,2.838,0.0506
60.005,1.0000,0.0000,13.0112,-1.4964,11.08,4.03,1,1,2.838,0.0506
60.039,1.0000,0.0000,16.6627,-4.9638,-163.75,-30.88,1,1,2.838,0.0506
60.069,1.0000,0.0000,16.1326,-4.9447,-163.53,-28.99,1,1,2.838,0.0506
60.101,1.0000,0.0000,17.4548,-4.5268,-163.90,-28.48,1,1,2.838,0.0506
60.134,1.0000,1.0000,13.1475,6.9469,168.12,48.97,1,1,2.838,0.0506
60.166,1.0000,0.0000,17.5846,-5.5968,-164.38,-25.74,1,1,2.838,0.0506
60.198,1.0000,1.0000,14.5542,8.6394,163.87,54.73,1,1,2.838,0.0506
60.228,1.0000,1.0000,16.9219,11.2850,163.84,56.22,1,1,2.838,0.0506
60.261,1.0000,1.0000,25.6795,-5.5340,-163.69,-37.23,1,1,2.838,0.0506
60.294,1.0000,1.0000,20.2275,14.4890,165.50,58.00,1,1,2.838,0.0506
60.325,1.0000,1.0000,20.1754,14.7580,165.24,59.59,1,1,2.838,0.0506
60.358,1.0000,0.0000,30.6156,-12.1315,145.93,-70.90,1,1,2.838,0.0506
60.390,1.0000,1.0000,25.2550,10.7048,179.84,25.91,1,1,2.838,0.0506
60.421,1.0000,0.0000,27.3739,-4.8008,-163.96,-34.43,1,1,2.838,0.0506
60.453,1.0000,0.0000,28.4335,-5.9544,-164.16,-36.89,1,1,2.838,0.0506
60.485,1.0000,0.0000,30.0506,-5.5126,-163.91,-37.57,1,1,2.838,0.0506
60.519,1.0000,0.0000,28.9276,-4.9381,-163.37,-37.09,1,1,2.838,0.0506
60.565,1.0000,0.0000,27.4137,-5.1409,-162.73,-35.05,1,1,2.838,0.0506
60.598,1.0000,1.0000,18.9509,14.7571,166.16,57.48,1,1,2.838,0.0506
60.628,1.0000,1.0000,16.9670,12.5782,165.67,57.83,1,1,2.838,0.0506
60.662,1.0000,1.0000,17.0107,11.3033,167.90,58.01,1,1,2.838,0.0506
60.693,1.0000,1.0000,15.1410,10.7389,168.10,57.15,1,1,2.838,0.0506
60.725,1.0000,1.0000,20.1005,-4.0183,-166.70,-26.49,1,1,2.838,0.0506
60.757,1.0000,1.0000,12.8457,9.5531,171.27,54.75,1,1,2.838,0.0506
60.789,1.0000,1.0000,11.1652,7.9308,173.87,54.00,1,1,2.838,0.0506
60.822,1.0000,1.0000,9.8260,7.3753,174.47,52.59,1,1,2.838,0.0506
60.853,1.0000,1.0000,8.8559,5.1018,174.84,52.16,1,1,2.838,0.0506
60.886,1.0000,1.0000,9.3838,5.5373,175.73,51.63,1,1,2.838,0.0506
60.919,1.0000,1.0000,8.8696,5.0794,178.00,51.05,1,1,2.838,0.0506
60.950,1.0000,1.0000,8.6574,4.4010,179.54,50.98,1,1,2.838,0.0506
60.983,1.0000,1.0000,7.5405,4.0300,178.48,51.22,1,1,2.838,0.0506
61.014,1.0000,1.0000,6.7326,3.2673,179.35,50.43,1,1,2.838,0.0506
61.044,1.0000,1.0000,5.8714,2.4595,179.60,49.57,1,1,2.838,0.0506
61.078,1.0000,1.0000,5.8552,2.5988,179.93,48.26,1,1,2.838,0.0506
61.163,1.0000,1.0000,4.9891,2.7645,178.17,46.98,1,1,2.838,0.0506
61.187,1.0000,1.0000,5.1739,2.8980,177.96,46.79,1,1,2.838,0.0506
61.215,1.0000,1.0000,4.6821,2.3534,179.31,45.76,1,1,2.838,0.0506
61.238,1.0000,1.0000,4.0869,0.6157,-179.62,44.27,1,1,2.838,0.0506
61.264,1.0000,0.8252,3.9870,0.8335,-178.41,41.61,1,1,2.838,0.0506
61.289,1.0000,0.9142,4.6048,1.3272,-179.42,34.46,1,1,2.838,0.0506
61.318,1.0000,1.0000,4.4707,2.2211,-178.60,36.03,1,1,2.838,0.0506
61.350,1.0000,1.0000,4.3635,2.2884,-179.03,35.10,1,1,2.838,0.0506
61.381,1.0000,1.0000,3.4422,1.7677,-178.20,31.51,1,1,2.838,0.0506
61.414,1.0000,1.0000,3.2824,1.5470,-178.20,30.35,1,1,2.838,0.0506
61.447,1.0000,1.0000,3.4515,1.9853,-178.91,28.14,1,1,2.838,0.0506
61.477,1.0000,1.0000,3.3089,1.9189,-178.91,30.18,1,1,2.838,0.0506
61.546,1.0000,1.0000,3.3949,2.1804,-179.03,30.26,1,1,2.838,0.0506
61.573,1.0000,1.0000,3.4107,2.1956,-179.19,31.01,1,1,2.838,0.0506
61.606,1.0000,1.0000,3.5666,2.4240,-179.65,31.31,1,1,2.838,0.0506
61.638,1.0000,1.0000,3.6889,2.5794,-179.20,30.83,1,1,2.838,0.0506
61.685,1.0000,1.0000,3.7616,2.2169,179.96,31.66,1,1,2.838,0.0506
61.718,1.0000,1.0000,3.4238,2.3058,-179.68,29.67,1,1,2.838,0.0506
61.743,1.0000,1.0000,3.3377,2.4119,-179.88,29.40,1,1,2.838,0.0506
61.770,1.0000,1.0000,3.0766,1.7321,179.87,27.52,1,1,2.838,0.0506
61.794,1.0000,1.0000,3.3130,2.4214,179.92,25.28,1,1,2.838,0.0506
61.820,1.0000,1.0000,2.9931,2.6040,-179.13,24.98,1,1,2.838,0.0506
61.845,1.0000,1.0000,2.5799,1.4203,-178.82,19.34,1,1,2.838,0.0506
61.911,1.0000,0.8334,2.5550,0.1827,-176.60,-5.62,1,1,2.838,0.0506
61.941,1.0000,0.0000,2.8884,-0.6180,-176.68,-13.12,1,1,2.838,0.0506
61.973,1.0000,0.0000,3.4322,-0.5096,-175.24,-16.56,1,1,2.838,0.0506
62.007,1.0000,0.0000,3.2555,-0.6156,-175.59,-18.80,1,1,2.838,0.0506
62.039,1.0000,0.0000,2.5982,-0.4838,-175.93,-15.37,1,1,2.838,0.0506
62.070,1.0000,0.0000,3.0232,-0.1283,-176.19,-16.64,1,1,2.838,0.0506
62.103,1.0000,0.0000,3.0292,-0.4610,-175.79,-17.72,1,1,2.838,0.0506
62.134,1.0000,0.0000,2.7733,-0.3492,-175.47,-18.22,1,1,2.838,0.0506
62.166,1.0000,0.0000,2.7674,-0.3752,-176.02,-18.67,1,1,2.838,0.0506
62.198,1.0000,0.0000,3.3704,-0.6102,-175.87,-19.61,1,1,2.838,0.0506
62.245,1.0000,0.0000,3.7531,-0.6636,-175.54,-20.35,1,1,2.838,0.0506
62.278,1.0000,0.0000,3.4247,-0.6751,-175.03,-18.80,1,1,2.838,0.0506
62.309,1.0000,0.0000,3.4735,-0.7280,-175.36,-18.78,1,1,2.838,0.0506
62.341,1.0000,0.0000,3.0732,-0.7929,-175.79,-17.58,1,1,2.838,0.0506
62.373,1.0000,0.0000,3.0465,-0.6851,-175.76,-17.44,1,1,2.838,0.0506
62.405,1.0000,0.0000,3.0812,-0.5752,-175.48,-18.00,1,1,2.838,0.0506
62.437,1.0000,0.0000,3.0768,-0.5572,-175.86,-16.79,1,1,2.838,0.0506
62.469,1.0000,0.0000,3.1343,-0.7353,-175.60,-15.37,1,1,2.838,0.0506
62.503,1.0000,0.0000,3.9503,-0.7345,-176.52,-15.05,1,1,2.838,0.0506
62.534,1.0000,0.0000,3.9472,-0.4111,-177.29,-13.44,1,1,2.838,0.0506
62.566,1.0000,0.0000,3.1191,-0.4808,-177.47,-12.41,1,1,2.838,0.0506
62.597,1.0000,0.0000,2.4221,-0.6755,-177.57,-12.01,1,1,2.838,0.0506
62.628,1.0000,0.0000,2.2080,-0.4991,-177.78,-10.99,1,1,2.838,0.0506
