time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y
195.691,0.0020,0.1105,0.0342,0.1406,-0.67,20.87,0.480,,1,1,15.841,0.2387,,,
195.722,0.0092,0.1163,0.0341,0.1370,-0.67,20.97,0.474,,1,1,15.841,0.2387,,,
195.755,0.0158,0.1180,0.0367,0.1234,-0.68,21.04,0.465,,1,1,15.841,0.2387,,,
195.817,0.0802,0.1634,0.1868,0.2383,-0.66,21.32,0.447,,1,1,15.841,0.2387,,,
195.848,0.1170,0.1905,0.2357,0.2785,-0.64,21.44,0.444,,1,1,15.841,0.2387,,,
195.879,0.1464,0.2153,0.2432,0.2976,-0.63,21.55,0.442,,1,1,15.841,0.2387,,,
195.912,0.1699,0.2375,0.2402,0.3046,-0.62,21.67,0.444,,1,1,15.841,0.2387,,,
195.962,0.2031,0.2734,0.2700,0.3459,-0.62,21.87,0.443,,1,1,15.841,0.2387,,,
195.992,0.2223,0.2952,0.2854,0.3670,-0.61,21.99,0.447,,1,1,15.841,0.2387,,,
196.020,0.2387,0.3187,0.2972,0.4023,-0.59,22.08,0.449,,1,1,15.841,0.2387,,,
196.049,0.2520,0.3347,0.2977,0.3895,-0.58,22.15,0.453,,1,1,15.841,0.2387,,,
196.079,0.2661,0.3498,0.3131,0.3995,-0.59,22.20,0.457,,1,1,15.841,0.2387,,,
196.107,0.2785,0.3543,0.3210,0.3696,-0.59,22.25,0.461,,1,1,15.841,0.2387,,,
196.137,0.2914,0.3511,0.3344,0.3405,-0.59,22.29,0.463,,1,1,15.841,0.2387,,,
196.166,0.3157,0.3709,0.3984,0.4393,-0.58,22.27,0.471,,1,1,15.841,0.2387,,,
196.216,0.3515,0.3788,0.4219,0.3947,-0.55,22.25,0.473,,1,1,15.841,0.2387,,,
196.248,0.3689,0.3601,0.4240,0.2984,-0.53,22.12,0.480,,1,1,15.841,0.2387,,,
196.282,0.3921,0.3480,0.4583,0.3113,-0.51,22.05,0.489,,1,1,15.841,0.2387,,,
196.314,0.4173,0.3505,0.4948,0.3586,-0.51,21.91,0.485,,1,1,15.841,0.2387,,,
196.344,0.4343,0.3454,0.4892,0.3276,-0.50,21.84,0.483,,1,1,15.841,0.2387,,,
196.377,0.4551,0.3461,0.5170,0.3484,-0.49,21.74,0.485,,1,1,15.841,0.2387,,,
196.409,0.4723,0.3399,0.5259,0.3189,-0.47,21.68,0.488,,1,1,15.841,0.2387,,,
196.440,0.4879,0.3348,0.5369,0.3175,-0.45,21.63,0.489,,1,1,15.841,0.2387,,,
196.474,0.5026,0.3297,0.5458,0.3138,-0.42,21.57,0.488,,1,1,15.841,0.2387,,,
196.505,0.5112,0.3220,0.5387,0.2962,-0.39,21.49,0.484,,1,1,15.841,0.2387,,,
196.552,0.5240,0.3235,0.5508,0.3267,-0.34,21.45,0.484,,1,1,15.841,0.2387,,,
196.584,0.5290,0.3229,0.5454,0.3208,-0.33,21.42,0.485,,1,1,15.841,0.2387,,,
196.616,0.5326,0.3207,0.5435,0.3138,-0.31,21.37,0.486,,1,1,15.841,0.2387,,,
196.649,0.5350,0.3194,0.5429,0.3152,-0.30,21.22,0.485,,1,1,15.841,0.2387,,,
196.680,0.5369,0.3254,0.5431,0.3461,-0.28,21.07,0.486,,1,1,15.841,0.2387,,,
196.713,0.5334,0.3185,0.5226,0.2969,-0.26,20.86,0.488,,1,1,15.841,0.2387,,,
196.745,0.5255,0.3089,0.5002,0.2775,-0.24,20.72,0.490,,1,1,15.841,0.2387,,,
196.777,0.5128,0.2888,0.4698,0.2223,-0.22,20.59,0.487,,1,1,15.841,0.2387,,,
196.809,0.4990,0.2733,0.4547,0.2252,-0.20,20.53,0.483,,1,1,15.841,0.2387,,,
196.841,0.4852,0.2558,0.4398,0.1995,-0.16,20.45,0.481,,1,1,15.841,0.2387,,,
196.875,0.4705,0.2444,0.4255,0.2102,-0.13,20.45,0.477,,1,1,15.841,0.2387,,,
196.904,0.4583,0.2365,0.4146,0.2084,-0.11,20.45,0.481,,1,1,15.841,0.2387,,,
196.937,0.4445,0.2327,0.4012,0.2206,-0.09,20.50,0.477,,1,1,15.841,0.2387,,,
196.970,0.4340,0.2392,0.4017,0.2595,-0.06,20.59,0.478,,1,1,15.841,0.2387,,,
197.001,0.4244,0.2457,0.3926,0.2675,-0.03,20.65,0.478,,1,1,15.841,0.2387,,,
197.033,0.4156,0.2448,0.3877,0.2418,-0.02,20.73,0.479,,1,1,15.841,0.2387,,,
197.064,0.4114,0.2536,0.3974,0.2833,0.00,20.81,0.454,,1,1,15.841,0.2387,,,
197.111,0.4151,0.2711,0.4233,0.3103,0.06,20.93,0.348,,1,1,15.841,0.2387,,,
197.145,0.4384,0.3003,0.5139,0.3928,0.10,20.91,0.241,,1,1,15.841,0.2387,,,
197.176,0.4778,0.3670,0.6058,0.5750,0.17,20.83,0.169,,1,1,15.841,0.2387,,,
197.209,0.5160,0.4357,0.6339,0.6373,0.25,20.70,0.187,,1,1,15.841,0.2387,,,
197.241,0.5455,0.4962,0.6367,0.6726,0.32,20.62,0.223,,1,1,15.841,0.2387,,,
197.275,0.5725,0.5596,0.6517,0.7324,0.39,20.56,0.236,,1,1,15.841,0.2387,,,
197.306,0.5933,0.6121,0.6597,0.7672,0.44,20.50,0.247,,1,1,15.841,0.2387,,,
197.338,0.6113,0.6521,0.6666,0.7664,0.50,20.47,0.264,,1,1,15.841,0.2387,,,
197.368,0.6248,0.6837,0.6690,0.7795,0.55,20.41,0.271,,1,1,15.841,0.2387,,,
197.403,0.6373,0.7139,0.6732,0.7951,0.59,20.25,0.270,,1,1,15.841,0.2387,,,
197.433,0.6453,0.7359,0.6716,0.8034,0.62,20.11,0.273,,1,1,15.841,0.2387,,,
197.465,0.6509,0.7518,0.6687,0.7983,0.64,19.98,0.277,,1,1,15.841,0.2387,,,
197.499,0.6551,0.7676,0.6675,0.8121,0.66,19.87,0.298,,1,1,15.841,0.2387,,,
197.527,0.6540,0.7703,0.6499,0.7796,0.69,19.81,0.297,,1,1,15.841,0.2387,,,
197.560,0.6506,0.7713,0.6400,0.7741,0.72,19.82,0.300,,1,1,15.841,0.2387,,,
197.596,0.6449,0.7793,0.6281,0.8020,0.76,19.97,0.303,,1,1,15.841,0.2387,,,
197.624,0.6357,0.7880,0.6027,0.8173,0.77,20.09,0.309,,1,1,15.841,0.2387,,,
197.672,0.5965,0.7973,0.5093,0.8170,0.79,20.06,0.316,,1,1,15.841,0.2387,,,
197.704,0.5645,0.7938,0.4646,0.7830,0.80,20.00,0.326,,1,1,15.841,0.2387,,,
197.739,0.5333,0.7803,0.4426,0.7403,0.80,19.96,0.341,,1,1,15.841,0.2387,,,
197.772,0.5031,0.7590,0.4102,0.6900,0.79,19.92,0.351,,1,1,15.841,0.2387,,,
197.802,0.4735,0.7219,0.3762,0.5939,0.78,19.91,0.342,,1,1,15.841,0.2387,,,
197.834,0.4414,0.6915,0.3444,0.5960,0.76,19.98,0.350,,1,1,15.841,0.2387,,,
197.865,0.4098,0.6603,0.3111,0.5592,0.74,20.00,0.366,,1,1,15.841,0.2387,,,
197.897,0.3779,0.6164,0.2802,0.4797,0.73,20.00,0.380,,1,1,15.841,0.2387,,,
197.928,0.3509,0.5859,0.2651,0.4877,0.71,20.02,0.381,,1,1,15.841,0.2387,,,
197.962,0.3299,0.5583,0.2722,0.4817,0.69,20.06,0.392,,1,1,15.841,0.2387,,,
197.991,0.3132,0.5377,0.2576,0.4691,0.67,20.09,0.406,,1,1,15.841,0.2387,,,
198.025,0.2964,0.5136,0.2484,0.4447,0.63,20.13,0.425,,1,1,15.841,0.2387,,,
198.058,0.2784,0.4702,0.2245,0.3430,0.61,20.18,0.429,,1,1,15.841,0.2387,,,
198.091,0.2619,0.4294,0.2112,0.3071,0.59,20.21,0.431,,1,1,15.841,0.2387,,,
198.122,0.2500,0.3988,0.2132,0.3076,0.57,20.25,0.433,,1,1,15.841,0.2387,,,
198.153,0.2423,0.3774,0.2178,0.3120,0.55,20.32,0.436,,1,1,15.841,0.2387,,,
198.217,0.2325,0.3756,0.2171,0.3729,0.50,20.26,0.445,,1,1,15.841,0.2387,,,
198.267,0.2311,0.3771,0.2283,0.3801,0.44,20.31,0.440,,1,1,15.841,0.2387,,,
198.295,0.2318,0.3794,0.2341,0.3877,0.41,20.35,0.438,,1,1,15.841,0.2387,,,
198.322,0.2315,0.3794,0.2304,0.3795,0.38,20.44,0.436,,1,1,15.841,0.2387,,,
198.349,0.2305,0.3803,0.2268,0.3834,0.35,20.51,0.434,,1,1,15.841,0.2387,,,
198.377,0.2306,0.3862,0.2312,0.4086,0.33,20.56,0.433,,1,1,15.841,0.2387,,,
198.404,0.2213,0.3812,0.1859,0.3624,0.30,20.57,0.438,,1,1,15.841,0.2387,,,
198.431,0.2129,0.3785,0.1817,0.3682,0.26,20.61,0.432,,1,1,15.841,0.2387,,,
198.458,0.2054,0.3810,0.1762,0.3908,0.24,20.59,0.432,,1,1,15.841,0.2387,,,
198.490,0.1933,0.3744,0.1548,0.3530,0.22,20.62,0.431,,1,1,15.841,0.2387,,,
198.522,0.1796,0.3728,0.1363,0.3677,0.20,20.68,0.424,,1,1,15.841,0.2387,,,
198.553,0.1762,0.3849,0.1646,0.4271,0.19,20.76,0.410,,1,1,15.841,0.2387,,,
198.618,0.1829,0.4333,0.1937,0.5120,0.19,20.85,0.399,,1,1,15.841,0.2387,,,
198.648,0.1858,0.4515,0.1956,0.5125,0.19,20.93,0.396,,1,1,15.841,0.2387,,,
198.682,0.1889,0.4685,0.1991,0.5219,0.20,21.00,0.394,,1,1,15.841,0.2387,,,
198.715,0.1902,0.4775,0.1941,0.5042,0.22,21.07,0.395,,1,1,15.841,0.2387,,,
198.746,0.1952,0.4932,0.2124,0.5455,0.24,21.11,0.393,,1,1,15.841,0.2387,,,
198.777,0.1999,0.5061,0.2162,0.5485,0.26,21.14,0.389,,1,1,15.841,0.2387,,,
198.825,0.2098,0.5275,0.2316,0.5728,0.28,21.23,0.375,,1,1,15.841,0.2387,,,
198.860,0.2177,0.5462,0.2413,0.6000,0.30,21.27,0.370,,1,1,15.841,0.2387,,,
198.894,0.2255,0.5674,0.2489,0.6288,0.31,21.30,0.367,,1,1,15.841,0.2387,,,
198.925,0.2362,0.5938,0.2721,0.6788,0.33,21.31,0.354,,1,1,15.841,0.2387,,,
198.955,0.2470,0.6157,0.2847,0.6886,0.34,21.31,0.355,,1,1,15.841,0.2387,,,
198.983,0.2562,0.6368,0.2900,0.7112,0.34,21.30,0.357,,1,1,15.841,0.2387,,,
199.017,0.2650,0.6593,0.2917,0.7241,0.35,21.26,0.355,,1,1,15.841,0.2387,,,
199.048,0.2730,0.6697,0.2995,0.7032,0.35,21.25,0.345,,1,1,15.841,0.2387,,,
199.080,0.2836,0.6864,0.3171,0.7375,0.35,21.26,0.312,,1,1,15.841,0.2387,,,
199.111,0.3148,0.7070,0.4165,0.7726,0.37,21.20,0.224,,1,1,15.841,0.2387,,,
199.144,0.3431,0.7267,0.4297,0.7860,0.38,21.10,0.208,,1,1,15.841,0.2387,,,
199.175,0.3647,0.7450,0.4330,0.8025,0.36,20.97,0.207,,1,1,15.841,0.2387,,,
199.208,0.3849,0.7621,0.4463,0.8136,0.37,20.83,0.189,,1,1,15.841,0.2387,,,
199.241,0.4012,0.7851,0.4494,0.8528,0.37,20.66,0.204,,1,1,15.841,0.2387,,,
199.275,0.4129,0.7981,0.4494,0.8383,0.38,20.52,0.203,,1,1,15.841,0.2387,,,
199.305,0.4241,0.8175,0.4597,0.8782,0.39,20.40,0.197,,1,1,15.841,0.2387,,,
199.337,0.4255,0.8148,0.4299,0.8068,0.40,20.34,0.203,,1,1,15.841,0.2387,,,
199.385,0.4226,0.8223,0.4164,0.8379,0.40,20.17,0.207,,1,1,15.841,0.2387,,,
199.417,0.4142,0.8252,0.3869,0.8345,0.39,20.11,0.224,,1,1,15.841,0.2387,,,
199.448,0.3997,0.8382,0.3507,0.8808,0.40,20.13,0.258,,1,1,15.841,0.2387,,,
199.480,0.3816,0.8375,0.3220,0.8351,0.40,20.14,0.275,,1,1,15.841,0.2387,,,
199.513,0.3622,0.8324,0.3007,0.8165,0.42,20.16,0.290,,1,1,15.841,0.2387,,,
199.544,0.3432,0.8313,0.2812,0.8278,0.44,20.19,0.298,,1,1,15.841,0.2387,,,
199.577,0.3273,0.8327,0.2769,0.8373,0.46,20.22,0.302,,1,1,15.841,0.2387,,,
199.609,0.3142,0.8414,0.2724,0.8694,0.47,20.33,0.319,,1,1,15.841,0.2387,,,
199.643,0.2997,0.8450,0.2559,0.8559,0.50,20.37,0.325,,1,1,15.841,0.2387,,,
199.673,0.2913,0.8489,0.2632,0.8625,0.53,20.42,0.331,,1,1,15.841,0.2387,,,
199.706,0.2833,0.8473,0.2582,0.8419,0.56,20.52,0.334,,1,1,15.841,0.2387,,,
199.738,0.2753,0.8499,0.2504,0.8583,0.59,20.57,0.339,,1,1,15.841,0.2387,,,
199.769,0.2685,0.8532,0.2451,0.8647,0.60,20.62,0.341,,1,1,15.841,0.2387,,,
199.800,0.2586,0.8479,0.2272,0.8308,0.60,20.66,0.340,,1,1,15.841,0.2387,,,
199.834,0.2515,0.8459,0.2299,0.8396,0.60,20.71,0.346,,1,1,15.841,0.2387,,,
199.865,0.2466,0.8490,0.2299,0.8600,0.60,20.77,0.345,,1,1,15.841,0.2387,,,
199.897,0.2428,0.8512,0.2310,0.8582,0.60,20.86,0.348,,1,1,15.841,0.2387,,,
199.947,0.2364,0.8498,0.2234,0.8467,0.59,21.02,0.356,,1,1,15.841,0.2387,,,
199.986,0.2282,0.8383,0.2064,0.8073,0.59,21.15,0.372,,1,1,15.841,0.2387,,,
200.018,0.2209,0.8252,0.1971,0.7817,0.58,21.28,0.373,,1,1,15.841,0.2387,,,
200.042,0.2171,0.8202,0.2007,0.7982,0.57,21.37,0.382,,1,1,15.841,0.2387,,,
200.071,0.2125,0.8147,0.1956,0.7948,0.57,21.47,0.387,,1,1,15.841,0.2387,,,
200.106,0.2064,0.8076,0.1887,0.7864,0.56,21.56,0.393,,1,1,15.841,0.2387,,,
200.137,0.2015,0.8018,0.1850,0.7826,0.55,21.64,0.381,,1,1,15.841,0.2387,,,
200.169,0.1950,0.7897,0.1741,0.7507,0.54,21.72,0.382,,1,1,15.841,0.2387,,,
200.200,0.1860,0.7720,0.1562,0.7136,0.52,21.79,0.375,,1,1,15.841,0.2387,,,
200.233,0.1773,0.7550,0.1502,0.7028,0.50,21.84,0.370,,1,1,15.841,0.2387,,,
200.264,0.1671,0.7429,0.1337,0.7033,0.49,21.96,0.371,,1,1,15.841,0.2387,,,
200.296,0.1540,0.7200,0.1115,0.6475,0.49,22.02,0.369,,1,1,15.841,0.2387,,,
200.328,0.1436,0.7022,0.1104,0.6464,0.49,22.08,0.358,,1,1,15.841,0.2387,,,
200.361,0.1345,0.6912,0.1063,0.6575,0.49,22.09,0.340,,1,1,15.841,0.2387,,,
200.391,0.1307,0.6819,0.1175,0.6505,0.49,22.09,0.315,,1,1,15.841,0.2387,,,
200.426,0.1243,0.6766,0.1050,0.6609,0.49,22.09,0.315,,1,1,15.841,0.2387,,,
200.457,0.1225,0.6767,0.1168,0.6769,0.49,22.09,0.308,,1,1,15.841,0.2387,,,
200.489,0.1225,0.6805,0.1224,0.6929,0.49,22.08,0.307,,1,1,15.841,0.2387,,,
200.541,0.1250,0.6840,0.1300,0.6908,0.49,22.14,0.301,,1,1,15.841,0.2387,,,
200.570,0.1269,0.6906,0.1339,0.7143,0.49,22.16,0.301,,1,1,15.841,0.2387,,,
200.601,0.1260,0.6913,0.1228,0.6938,0.50,22.17,0.297,,1,1,15.841,0.2387,,,
200.632,0.1239,0.6881,0.1168,0.6775,0.51,22.19,0.306,,1,1,15.841,0.2387,,,
200.664,0.1233,0.6877,0.1214,0.6865,0.52,22.20,0.299,,1,1,15.841,0.2387,,,
200.697,0.1198,0.6875,0.1087,0.6867,0.52,22.21,0.303,,1,1,15.841,0.2387,,,
200.728,0.1259,0.6989,0.1477,0.7400,0.50,22.21,0.284,,1,1,15.841,0.2387,,,
200.760,0.1361,0.7159,0.1682,0.7683,0.50,22.20,0.273,,1,1,15.841,0.2387,,,
200.792,0.1480,0.7355,0.1877,0.8003,0.49,22.20,0.266,,1,1,15.841,0.2387,,,
200.826,0.1627,0.7450,0.2073,0.7733,0.49,22.21,0.254,,1,1,15.841,0.2387,,,
200.857,0.1806,0.7512,0.2403,0.7721,0.49,22.17,0.206,,1,1,15.841,0.2387,,,
200.889,0.1939,0.7554,0.2362,0.7690,0.48,22.08,0.204,,1,1,15.841,0.2387,,,
200.920,0.2084,0.7647,0.2557,0.7952,0.48,22.02,0.203,,1,1,15.841,0.2387,,,
200.953,0.2280,0.7892,0.2878,0.8644,0.48,21.97,0.205,,1,1,15.841,0.2387,,,
201.019,0.2366,0.8087,0.2503,0.8397,0.51,21.71,0.183,,1,1,15.841,0.2387,,,
201.049,0.2354,0.8160,0.2314,0.8401,0.51,21.59,0.187,,1,1,15.841,0.2387,,,
201.097,0.2308,0.8227,0.2207,0.8369,0.52,21.41,0.186,,1,1,15.841,0.2387,,,
201.128,0.2259,0.8290,0.2094,0.8500,0.51,21.31,0.189,,1,1,15.841,0.2387,,,
201.154,0.2221,0.8341,0.2065,0.8544,0.51,21.23,0.190,,1,1,15.841,0.2387,,,
201.182,0.2191,0.8440,0.2081,0.8802,0.51,21.17,0.201,,1,1,15.841,0.2387,,,
201.207,0.2154,0.8484,0.1989,0.8671,0.51,21.10,0.214,,1,1,15.841,0.2387,,,
201.233,0.2125,0.8613,0.2014,0.9097,0.51,21.04,0.216,,1,1,15.841,0.2387,,,
201.259,0.2075,0.8643,0.1870,0.8765,0.51,20.99,0.215,,1,1,15.841,0.2387,,,
201.288,0.2016,0.8573,0.1803,0.8326,0.51,20.97,0.224,,1,1,15.841,0.2387,,,
201.321,0.2038,0.8457,0.2112,0.8083,0.53,20.99,0.228,,1,1,15.841,0.2387,,,
201.353,0.2132,0.8454,0.2442,0.8445,0.55,21.05,0.254,,1,1,15.841,0.2387,,,
201.418,0.2208,0.8411,0.2330,0.8340,0.56,21.29,0.284,,1,1,15.841,0.2387,,,
201.449,0.2242,0.8440,0.2360,0.8544,0.56,21.43,0.290,,1,1,15.841,0.2387,,,
201.482,0.2269,0.8502,0.2357,0.8698,0.56,21.58,0.306,,1,1,15.841,0.2387,,,
201.514,0.2345,0.8520,0.2596,0.8579,0.57,21.73,0.319,,1,1,15.841,0.2387,,,
201.545,0.2403,0.8516,0.2596,0.8501,0.58,21.87,0.331,,1,1,15.841,0.2387,,,
201.579,0.2548,0.8641,0.2995,0.9028,0.59,22.00,0.346,,1,1,15.841,0.2387,,,
201.609,0.2630,0.8676,0.2909,0.8796,0.61,22.13,0.356,,1,1,15.841,0.2387,,,
201.657,0.2715,0.8667,0.2904,0.8647,0.62,22.33,0.368,,1,1,15.841,0.2387,,,
201.690,0.2816,0.8754,0.3118,0.9019,0.63,22.45,0.381,,1,1,15.841,0.2387,,,
201.718,0.2939,0.8880,0.3393,0.9351,0.63,22.55,0.387,,1,1,15.841,0.2387,,,
201.747,0.3027,0.8999,0.3358,0.9443,0.63,22.60,0.388,,1,1,15.841,0.2387,,,
201.774,0.3119,0.9041,0.3447,0.9193,0.63,22.62,0.385,,1,1,15.841,0.2387,,,
201.815,0.3271,0.9074,0.3651,0.9157,0.65,22.58,0.383,,1,1,15.841,0.2387,,,
201.849,0.3496,0.9219,0.4170,0.9661,0.65,22.57,0.372,,1,1,15.841,0.2387,,,
201.881,0.3818,0.9529,0.4803,1.0491,0.65,22.56,0.376,,1,1,15.841,0.2387,,,
201.913,0.4126,0.9718,0.5092,1.0320,0.65,22.56,0.374,,1,1,15.841,0.2387,,,
201.944,0.4367,0.9881,0.5116,1.0399,0.64,22.60,0.374,,1,1,15.841,0.2387,,,
201.978,0.4580,1.0000,0.5196,1.0439,0.64,22.57,0.371,,1,1,15.841,0.2387,,,
202.009,0.4748,1.0000,0.5294,1.0749,0.64,22.53,0.370,,1,1,15.841,0.2387,,,
202.040,0.4891,1.0000,0.5343,1.0689,0.65,22.48,0.369,,1,1,15.841,0.2387,,,
202.073,0.5010,1.0000,0.5365,1.0454,0.65,22.44,0.368,,1,1,15.841,0.2387,,,
202.105,0.5140,1.0000,0.5551,1.0572,0.66,22.42,0.371,,1,1,15.841,0.2387,,,
202.136,0.5260,1.0000,0.5634,1.0570,0.67,22.41,0.370,,1,1,15.841,0.2387,,,
202.168,0.5355,1.0000,0.5657,1.0391,0.67,22.42,0.369,,1,1,15.841,0.2387,,,
202.221,0.5461,1.0000,0.5662,1.0374,0.67,22.50,0.372,,1,1,15.841,0.2387,,,
202.255,0.5383,1.0000,0.5154,0.9150,0.66,22.65,0.378,,1,1,15.841,0.2387,,,
202.283,0.5249,0.9666,0.4735,0.8131,0.64,22.74,0.391,,1,1,15.841,0.2387,,,
202.312,0.5095,0.9240,0.4534,0.7772,0.62,22.85,0.433,,1,1,15.841,0.2387,,,
202.344,0.4961,0.8824,0.4529,0.7572,0.59,22.97,0.444,,1,1,15.841,0.2387,,,
202.377,0.4838,0.8449,0.4443,0.7334,0.56,23.07,0.446,,1,1,15.841,0.2387,,,
202.409,0.4710,0.8064,0.4291,0.6906,0.54,23.12,0.446,,1,1,15.841,0.2387,,,
202.445,0.4553,0.7616,0.4105,0.6432,0.49,23.15,0.449,,1,1,15.841,0.2387,,,
202.473,0.4447,0.7286,0.4065,0.6195,0.44,23.21,0.451,,1,1,15.841,0.2387,,,
202.503,0.4328,0.6909,0.3917,0.5708,0.40,23.28,0.455,,1,1,15.841,0.2387,,,
202.538,0.4215,0.6578,0.3887,0.5700,0.35,23.34,0.451,,1,1,15.841,0.2387,,,
202.569,0.4100,0.6280,0.3703,0.5330,0.30,23.39,0.460,,1,1,15.841,0.2387,,,
202.602,0.4015,0.6131,0.3762,0.5715,0.27,23.43,0.457,,1,1,15.841,0.2387,,,
202.634,0.3940,0.5985,0.3697,0.5544,0.24,23.45,0.456,,1,1,15.841,0.2387,,,
202.664,0.3871,0.5741,0.3642,0.4977,0.20,23.47,0.444,,1,1,15.841,0.2387,,,
202.696,0.4096,0.6035,0.4825,0.6941,0.19,23.27,0.175,,1,1,15.841,0.2387,,,
202.729,0.4369,0.6234,0.5247,0.6852,0.22,23.00,0.137,,1,1,15.841,0.2387,,,
202.762,0.4557,0.6264,0.5154,0.6358,0.26,22.87,0.180,,1,1,15.841,0.2387,,,
202.807,0.4566,0.5974,0.4587,0.5324,0.29,22.81,0.267,,1,1,15.841,0.2387,,,
202.840,0.4462,0.5548,0.4132,0.4259,0.32,22.81,0.320,,1,1,15.841,0.2387,,,
202.874,0.4291,0.5013,0.3750,0.3452,0.33,22.80,0.357,,1,1,15.841,0.2387,,,
202.906,0.4129,0.4546,0.3597,0.3136,0.34,22.81,0.373,,1,1,15.841,0.2387,,,
202.939,0.3972,0.4133,0.3465,0.2910,0.34,22.83,0.387,,1,1,15.841,0.2387,,,
202.970,0.3806,0.3720,0.3275,0.2511,0.34,22.86,0.399,,1,1,15.841,0.2387,,,
203.001,0.3655,0.3458,0.3155,0.2654,0.34,22.90,0.404,,1,1,15.841,0.2387,,,
203.034,0.3488,0.3170,0.2970,0.2336,0.33,22.95,0.416,,1,1,15.841,0.2387,,,
203.065,0.3367,0.2993,0.2982,0.2464,0.32,23.04,0.420,,1,1,15.841,0.2387,,,
203.096,0.3283,0.2918,0.3011,0.2684,0.32,23.12,0.427,,1,1,15.841,0.2387,,,
203.128,0.3201,0.2882,0.2939,0.2774,0.32,23.16,0.436,,1,1,15.841,0.2387,,,
203.160,0.3110,0.2799,0.2817,0.2540,0.33,23.19,0.444,,1,1,15.841,0.2387,,,
203.192,0.2999,0.2648,0.2649,0.2187,0.34,23.22,0.452,,1,1,15.841,0.2387,,,
203.225,0.2883,0.2476,0.2524,0.1957,0.35,23.19,0.451,,1,1,15.841,0.2387,,,
203.258,0.2786,0.2396,0.2487,0.2159,0.35,23.17,0.450,,1,1,15.841,0.2387,,,
203.290,0.2727,0.2226,0.2539,0.1694,0.36,23.16,0.450,,1,1,15.841,0.2387,,,
203.321,0.2725,0.2170,0.2720,0.1992,0.39,23.18,0.454,,1,1,15.841,0.2387,,,
203.368,0.2693,0.1945,0.2622,0.1462,0.42,23.16,0.457,,1,1,15.841,0.2387,,,
203.401,0.2730,0.1851,0.2848,0.1559,0.43,23.17,0.459,,1,1,15.841,0.2387,,,
203.433,0.2789,0.1815,0.2981,0.1702,0.45,23.12,0.461,,1,1,15.841,0.2387,,,
203.465,0.2870,0.1809,0.3135,0.1790,0.46,23.12,0.463,,1,1,15.841,0.2387,,,
203.496,0.3015,0.1791,0.3503,0.1734,0.47,23.08,0.464,,1,1,15.841,0.2387,,,
203.534,0.3270,0.1844,0.3999,0.1994,0.50,23.06,0.461,,1,1,15.841,0.2387,,,
203.562,0.3498,0.1881,0.4286,0.2011,0.52,22.93,0.462,,1,1,15.841,0.2387,,,
203.593,0.3726,0.1953,0.4483,0.2201,0.54,22.88,0.466,,1,1,15.841,0.2387,,,
203.624,0.3980,0.1965,0.4790,0.2005,0.56,22.89,0.446,,1,1,15.841,0.2387,,,
203.657,0.4549,0.2782,0.6256,0.5322,0.63,22.77,0.215,,1,1,15.841,0.2387,,,
203.690,0.5160,0.3671,0.6974,0.6336,0.69,22.60,0.175,,1,1,15.841,0.2387,,,
203.721,0.5624,0.4421,0.6971,0.6575,0.75,22.53,0.215,,1,1,15.841,0.2387,,,
203.756,0.5930,0.4801,0.6754,0.5812,0.78,22.38,0.238,,1,1,15.841,0.2387,,,
203.816,0.6174,0.4804,0.6566,0.4810,0.76,22.15,0.303,,1,1,15.841,0.2387,,,
203.850,0.6321,0.4864,0.6750,0.5037,0.75,21.97,0.345,,1,1,15.841,0.2387,,,
203.882,0.6380,0.4721,0.6557,0.4286,0.74,21.82,0.376,,1,1,15.841,0.2387,,,
203.930,0.6320,0.4335,0.6194,0.3504,0.72,21.68,0.419,,1,1,15.841,0.2387,,,
203.962,0.6242,0.3982,0.5992,0.2807,0.72,21.61,0.425,,1,1,15.841,0.2387,,,
203.990,0.6166,0.3643,0.5892,0.2404,0.73,21.57,0.432,,1,1,15.841,0.2387,,,
204.018,0.6095,0.3458,0.5816,0.2750,0.73,21.54,0.437,,1,1,15.841,0.2387,,,
204.044,0.6023,0.3273,0.5737,0.2570,0.73,21.50,0.443,,1,1,15.841,0.2387,,,
204.074,0.5953,0.3093,0.5715,0.2512,0.74,21.45,0.454,,1,1,15.841,0.2387,,,
204.101,0.5881,0.2913,0.5595,0.2236,0.73,21.42,0.459,,1,1,15.841,0.2387,,,
204.128,0.5807,0.2645,0.5523,0.1690,0.72,21.35,0.465,,1,1,15.841,0.2387,,,
204.156,0.5767,0.2620,0.5615,0.2529,0.68,21.32,0.463,,1,1,15.841,0.2387,,,
204.216,0.5694,0.2463,0.5566,0.2202,0.61,21.26,0.483,,1,1,15.841,0.2387,,,
204.250,0.5650,0.2216,0.5519,0.1499,0.58,21.20,0.486,,1,1,15.841,0.2387,,,
204.281,0.5669,0.1791,0.5734,0.0423,0.54,21.11,0.486,,1,1,15.841,0.2387,,,
204.311,0.5763,0.1495,0.6098,0.0521,0.51,21.01,0.483,,1,1,15.841,0.2387,,,
204.345,0.5901,0.1055,0.6321,-0.0165,0.48,20.88,0.486,,1,1,15.841,0.2387,,,
204.377,0.6045,0.0906,0.6521,0.0450,0.45,20.75,0.485,,1,1,15.841,0.2387,,,
