time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm
43.678,0.1598,0.5847,0.1408,0.5554,-0.38,23.28,0.315,,1,1,13.960,0.2166,,,,-1.46081,-0.45725,21.710,9.128,7.322,5.451
43.709,0.1554,0.5749,0.1414,0.5426,-0.39,23.23,0.332,,1,1,13.960,0.2166,,,,-1.46312,-0.46397,21.710,9.128,7.322,5.451
43.742,0.1521,0.5649,0.1419,0.5325,-0.41,23.19,0.334,,1,1,13.960,0.2166,,,,-1.46450,-0.46862,21.710,9.128,7.322,5.451
43.773,0.1486,0.5531,0.1369,0.5135,-0.42,23.13,0.345,,1,1,13.960,0.2166,,,,-1.48595,-0.48253,21.710,9.128,7.322,5.451
43.815,0.1444,0.5403,0.1333,0.5068,-0.43,23.05,0.351,,1,1,13.960,0.2166,,,,-1.49688,-0.48506,21.710,9.128,7.322,5.451
43.843,0.1416,0.5312,0.1323,0.4999,-0.44,22.97,0.350,,1,1,13.960,0.2166,,,,-1.50172,-0.48854,21.710,9.128,7.322,5.451
43.869,0.1403,0.5226,0.1352,0.4884,-0.46,22.90,0.355,,1,1,13.960,0.2166,,,,-1.49777,-0.49536,21.710,9.128,7.322,5.451
43.901,0.1416,0.5105,0.1455,0.4711,-0.46,22.84,0.350,,1,1,13.960,0.2166,,,,-1.48054,-0.51408,21.710,9.128,7.322,5.451
43.940,0.1424,0.4952,0.1447,0.4546,-0.46,22.80,0.351,,1,1,13.960,0.2166,,,,-1.49297,-0.53202,21.710,9.128,7.322,5.451
43.972,0.1431,0.4861,0.1455,0.4571,-0.45,22.75,0.348,,1,1,13.960,0.2166,,,,-1.49050,-0.53153,21.710,9.128,7.322,5.451
44.001,0.1465,0.4791,0.1584,0.4550,-0.45,22.71,0.339,,1,1,13.960,0.2166,,,,-1.45869,-0.53687,21.710,9.128,7.322,5.451
44.030,0.1498,0.4765,0.1620,0.4671,-0.45,22.65,0.303,,1,1,13.960,0.2166,,,,-1.44304,-0.52628,21.710,9.128,7.322,5.451
44.060,0.1605,0.4863,0.1977,0.5198,-0.45,22.56,0.212,,1,1,13.960,0.2166,,,,-1.31998,-0.47987,21.710,9.128,7.322,5.451
44.104,0.1721,0.4979,0.2091,0.5349,-0.46,22.40,0.153,,1,1,13.960,0.2166,,,,-1.27941,-0.46275,21.710,9.128,7.322,5.451
44.127,0.1816,0.5083,0.2110,0.5412,-0.46,22.23,0.158,,1,1,13.960,0.2166,,,,-1.26962,-0.45487,21.710,9.128,7.322,5.451
44.173,0.1956,0.5209,0.2268,0.5495,-0.44,22.06,0.171,,1,1,13.960,0.2166,,,,-1.22797,-0.45654,21.710,9.128,7.322,5.451
44.204,0.2021,0.5296,0.2238,0.5584,-0.43,21.92,0.178,,1,1,13.960,0.2166,,,,-1.23350,-0.45209,21.710,9.128,7.322,5.451
44.236,0.2047,0.5364,0.2133,0.5589,-0.41,21.81,0.202,,1,1,13.960,0.2166,,,,-1.26341,-0.45468,21.710,9.128,7.322,5.451
44.270,0.2046,0.5421,0.2041,0.5598,-0.39,21.73,0.223,,1,1,13.960,0.2166,,,,-1.29131,-0.46003,21.710,9.128,7.322,5.451
44.301,0.2067,0.5431,0.2137,0.5466,-0.36,21.65,0.252,,1,1,13.960,0.2166,,,,-1.28114,-0.48756,21.710,9.128,7.322,5.451
44.333,0.2121,0.5424,0.2296,0.5402,-0.33,21.59,0.266,,1,1,13.960,0.2166,,,,-1.24773,-0.50450,21.710,9.128,7.322,5.451
44.370,0.2169,0.5436,0.2304,0.5470,-0.32,21.53,0.271,,1,1,13.960,0.2166,,,,-1.24536,-0.50411,21.710,9.128,7.322,5.451
44.397,0.2190,0.5452,0.2273,0.5515,-0.31,21.47,0.273,,1,1,13.960,0.2166,,,,-1.25315,-0.50273,21.710,9.128,7.322,5.451
44.428,0.2195,0.5449,0.2211,0.5435,-0.30,21.44,0.282,,1,1,13.960,0.2166,,,,-1.27374,-0.50988,21.710,9.128,7.322,5.451
44.462,0.2224,0.5308,0.2314,0.4874,-0.31,21.43,0.299,,1,1,13.960,0.2166,,,,-1.27407,-0.55922,21.710,9.128,7.322,5.451
44.501,0.2265,0.5101,0.2374,0.4549,-0.31,21.40,0.286,,1,1,13.960,0.2166,,,,-1.27431,-0.58785,21.710,9.128,7.322,5.451
44.527,0.2284,0.4993,0.2359,0.4560,-0.31,21.41,0.279,,1,1,13.960,0.2166,,,,-1.27811,-0.58719,21.710,9.128,7.322,5.451
44.590,0.2239,0.4739,0.2163,0.4321,-0.33,21.43,0.259,,1,1,13.960,0.2166,,,,-1.33737,-0.59856,21.710,9.128,7.322,5.451
44.627,0.2183,0.4614,0.2026,0.4270,-0.34,21.45,0.256,,1,1,13.960,0.2166,,,,-1.37508,-0.59943,21.710,9.128,7.322,5.451
44.661,0.2149,0.4546,0.2043,0.4342,-0.34,21.49,0.248,,1,1,13.960,0.2166,,,,-1.36711,-0.59341,21.710,9.128,7.322,5.451
44.685,0.2132,0.4517,0.2054,0.4387,-0.34,21.48,0.244,,1,1,13.960,0.2166,,,,-1.36132,-0.58893,21.710,9.128,7.322,5.451
44.732,0.2123,0.4503,0.2103,0.4473,-0.35,21.48,0.247,,1,1,13.960,0.2166,,,,-1.34319,-0.57992,21.710,9.128,7.322,5.451
44.771,0.2250,0.4568,0.2592,0.4742,-0.33,21.50,0.272,,1,1,13.960,0.2166,,,,-1.20538,-0.57029,21.710,9.128,7.322,5.451
44.798,0.2358,0.4628,0.2778,0.4860,-0.31,21.51,0.285,,1,1,13.960,0.2166,,,,-1.15372,-0.56765,21.710,9.128,7.322,5.451
44.827,0.2470,0.4663,0.2865,0.4791,-0.30,21.54,0.304,,1,1,13.960,0.2166,,,,-1.13634,-0.57841,21.710,9.128,7.322,5.451
44.844,0.2528,0.4683,0.2883,0.4805,-0.29,21.59,0.321,,1,1,13.960,0.2166,,,,-1.13250,-0.58048,21.710,9.128,7.322,5.451
44.881,0.2628,0.4744,0.2909,0.4918,-0.28,21.63,0.341,,1,1,13.960,0.2166,,,,-1.12177,-0.57369,21.710,9.128,7.322,5.451
44.898,0.2670,0.4774,0.2918,0.4959,-0.27,21.68,0.350,,1,1,13.960,0.2166,,,,-1.11878,-0.57274,21.710,9.128,7.322,5.451
44.930,0.2736,0.4819,0.2955,0.4972,-0.26,21.72,0.360,,1,1,13.960,0.2166,,,,-1.11003,-0.57505,21.710,9.128,7.322,5.451
44.989,0.2825,0.4920,0.2978,0.5098,-0.21,21.70,0.379,,1,1,13.960,0.2166,,,,-1.10492,-0.57721,21.710,9.128,7.322,5.451
45.031,0.2879,0.4986,0.3026,0.5166,-0.18,21.70,0.383,,1,1,13.960,0.2166,,,,-1.09278,-0.57865,21.710,9.128,7.322,5.451
45.059,0.2924,0.5059,0.3073,0.5303,-0.17,21.68,0.393,,1,1,13.960,0.2166,,,,-1.07621,-0.57165,21.710,9.128,7.322,5.451
45.085,0.2984,0.5133,0.3220,0.5426,-0.15,21.64,0.398,,1,1,13.960,0.2166,,,,-1.03509,-0.56954,21.710,9.128,7.322,5.451
45.117,0.3059,0.5198,0.3301,0.5408,-0.13,21.61,0.399,,1,1,13.960,0.2166,,,,-1.01728,-0.57624,21.710,9.128,7.322,5.451
45.150,0.3142,0.5229,0.3404,0.5330,-0.13,21.57,0.405,,1,1,13.960,0.2166,,,,-0.99383,-0.58430,21.710,9.128,7.322,5.451
45.187,0.3255,0.5270,0.3566,0.5383,-0.12,21.52,0.402,,1,1,13.960,0.2166,,,,-0.95080,-0.58548,21.710,9.128,7.322,5.451
45.221,0.3358,0.5294,0.3672,0.5369,-0.10,21.50,0.404,,1,1,13.960,0.2166,,,,-0.92549,-0.59155,21.710,9.128,7.322,5.451
45.245,0.3432,0.5326,0.3752,0.5465,-0.08,21.46,0.396,,1,1,13.960,0.2166,,,,-0.90291,-0.58961,21.710,9.128,7.322,5.451
45.293,0.3585,0.5422,0.3911,0.5628,-0.05,21.34,0.387,,1,1,13.960,0.2166,,,,-0.85832,-0.58674,21.710,9.128,7.322,5.451
45.331,0.3730,0.5534,0.4117,0.5837,-0.04,21.27,0.385,,1,1,13.960,0.2166,,,,-0.79699,-0.57691,21.710,9.128,7.322,5.451
45.361,0.3838,0.5614,0.4212,0.5894,-0.03,21.20,0.383,,1,1,13.960,0.2166,,,,-0.77043,-0.57524,21.710,9.128,7.322,5.451
45.389,0.3948,0.5660,0.4336,0.5826,-0.01,21.05,0.375,,1,1,13.960,0.2166,,,,-0.74315,-0.58616,21.710,9.128,7.322,5.451
45.429,0.4122,0.5784,0.4575,0.6111,0.01,21.02,0.386,,1,1,13.960,0.2166,,,,-0.67133,-0.57366,21.710,9.128,7.322,5.451
45.452,0.4261,0.5861,0.4855,0.6198,0.01,20.98,0.391,,1,1,13.960,0.2166,,,,-0.59502,-0.57248,21.710,9.128,7.322,5.451
45.491,0.4500,0.5952,0.5124,0.6194,0.02,20.90,0.392,,1,1,13.960,0.2166,,,,-0.52529,-0.57769,21.710,9.128,7.322,5.451
45.529,0.4769,0.6013,0.5472,0.6180,0.04,20.74,0.391,,1,1,13.960,0.2166,,,,-0.43701,-0.58790,21.710,9.128,7.322,5.451
45.555,0.4966,0.6095,0.5720,0.6420,0.07,20.63,0.392,,1,1,13.960,0.2166,,,,-0.36524,-0.57973,21.710,9.128,7.322,5.451
45.581,0.5190,0.6215,0.6037,0.6684,0.09,20.51,0.390,,1,1,13.960,0.2166,,,,-0.27376,-0.56932,21.710,9.128,7.322,5.451
45.613,0.5478,0.6171,0.6356,0.6031,0.09,20.39,0.399,,1,1,13.960,0.2166,,,,-0.21624,-0.61987,21.710,9.128,7.322,5.451
45.649,0.5841,0.5782,0.6804,0.4655,0.08,20.26,0.444,,1,1,13.960,0.2166,,,,-0.14701,-0.71076,21.710,9.128,7.322,5.451
45.677,0.6103,0.5445,0.7019,0.4188,0.05,20.16,0.438,,1,1,13.960,0.2166,,,,-0.10470,-0.73799,21.710,9.128,7.322,5.451
45.716,0.6399,0.5067,0.7131,0.4090,0.03,19.98,0.435,,1,1,13.960,0.2166,,,,-0.07726,-0.74299,21.710,9.128,7.322,5.451
45.741,0.6556,0.4878,0.7171,0.4109,0.02,19.85,0.431,,1,1,13.960,0.2166,,,,-0.06492,-0.74033,21.710,9.128,7.322,5.451
45.782,0.6750,0.4666,0.7205,0.4156,-0.00,19.71,0.433,,1,1,13.960,0.2166,,,,-0.05299,-0.73551,21.710,9.128,7.322,5.451
45.815,0.6875,0.4498,0.7256,0.3972,-0.03,19.59,0.440,,1,1,13.960,0.2166,,,,-0.04386,-0.74368,21.710,9.128,7.322,5.451
45.851,0.7025,0.4043,0.7427,0.2830,-0.06,19.49,0.452,,1,1,13.960,0.2166,,,,-0.03535,-0.80989,21.710,9.128,7.322,5.451
45.891,0.7148,0.3575,0.7456,0.2418,-0.09,19.42,0.458,,1,1,13.960,0.2166,,,,-0.03921,-0.83044,21.710,9.128,7.322,5.451
45.917,0.7218,0.3233,0.7489,0.1969,-0.12,19.34,0.463,,1,1,13.960,0.2166,,,,-0.04360,-0.85366,21.710,9.128,7.322,5.451
45.948,0.7304,0.2711,0.7574,0.1159,-0.16,19.28,0.450,,1,1,13.960,0.2166,,,,-0.04548,-0.89700,21.710,9.128,7.322,5.451
45.987,0.7373,0.2240,0.7556,0.1084,-0.19,19.24,0.459,,1,1,13.960,0.2166,,,,-0.05132,-0.89896,21.710,9.128,7.322,5.451
46.013,0.7401,0.2016,0.7507,0.1209,-0.21,19.21,0.456,,1,1,13.960,0.2166,,,,-0.05974,-0.89021,21.710,9.128,7.322,5.451
46.044,0.7416,0.1838,0.7468,0.1299,-0.22,19.16,0.456,,1,1,13.960,0.2166,,,,-0.06650,-0.88364,21.710,9.128,7.322,5.451
46.077,0.7434,0.1540,0.7489,0.0684,-0.24,19.10,0.466,,1,1,13.960,0.2166,,,,-0.07981,-0.91684,21.710,9.128,7.322,5.451
46.119,0.7441,0.1151,0.7459,0.0274,-0.25,19.04,0.465,,1,1,13.960,0.2166,,,,-0.09992,-0.93824,21.710,9.128,7.322,5.451
46.142,0.7408,0.0988,0.7254,0.0299,-0.26,18.85,0.460,,1,1,13.960,0.2166,,,,-0.15318,-0.93451,21.710,9.128,7.322,5.451
46.173,0.7374,0.0619,0.7260,-0.0745,-0.27,18.83,0.477,,1,1,13.960,0.2166,,,,-0.18290,-0.98917,21.710,9.128,7.322,5.451
46.211,0.7345,0.0297,0.7264,-0.2131,-0.32,18.80,0.474,,1,1,13.960,0.2166,,,,-0.22125,-1.05805,21.710,9.128,7.322,5.451
46.247,0.7367,0.0081,0.7435,-0.4808,-0.37,18.72,0.472,,1,1,13.960,0.2166,,,,-0.24792,-1.18591,21.710,9.128,7.322,5.451
46.274,0.7403,0.0000,0.7541,-0.6783,-0.40,18.70,0.462,,1,1,13.960,0.2166,,,,-0.26972,-1.27398,21.710,9.128,7.322,5.451
46.301,0.7404,0.0000,0.7407,-0.6274,-0.42,18.67,0.464,,1,1,13.960,0.2166,,,,-0.29338,-1.25205,21.710,9.128,7.322,5.451
46.340,0.7374,0.0000,0.7292,-0.5686,-0.46,18.65,0.462,,1,1,13.960,0.2166,,,,-0.30959,-1.22627,21.710,9.128,7.322,5.451
46.365,0.7339,0.0000,0.7195,-0.5314,-0.49,18.62,0.458,,1,1,13.960,0.2166,,,,-0.32630,-1.20957,21.710,9.128,7.322,5.451
46.397,0.7290,0.0000,0.7127,-0.4953,-0.52,18.61,0.460,,1,1,13.960,0.2166,,,,-0.33535,-1.19307,21.710,9.128,7.322,5.451
46.451,0.7222,0.0000,0.7091,-0.4860,-0.57,18.67,0.465,,1,1,13.960,0.2166,,,,-0.34307,-1.18944,21.710,9.128,7.322,5.451
46.477,0.7189,0.0000,0.7051,-0.4706,-0.60,18.74,0.464,,1,1,13.960,0.2166,,,,-0.34980,-1.18248,21.710,9.128,7.322,5.451
46.514,0.7148,0.0000,0.7031,-0.4574,-0.63,18.80,0.463,,1,1,13.960,0.2166,,,,-0.35181,-1.17646,21.710,9.128,7.322,5.451
46.552,0.7098,0.0000,0.6953,-0.3845,-0.65,18.83,0.466,,1,1,13.960,0.2166,,,,-0.35192,-1.13998,21.710,9.128,7.322,5.451
46.583,0.7030,0.0000,0.6819,-0.2507,-0.66,18.88,0.466,,1,1,13.960,0.2166,,,,-0.34747,-1.06883,21.710,9.128,7.322,5.451
46.612,0.6965,0.0000,0.6727,-0.1942,-0.66,18.89,0.465,,1,1,13.960,0.2166,,,,-0.35410,-1.03686,21.710,9.128,7.322,5.451
46.640,0.6942,0.0000,0.6857,-0.2410,-0.68,18.93,0.468,,1,1,13.960,0.2166,,,,-0.33436,-1.06366,21.710,9.128,7.322,5.451
46.669,0.6992,0.0000,0.7170,-0.4220,-0.71,18.96,0.467,,1,1,13.960,0.2166,,,,-0.30581,-1.16172,21.710,9.128,7.322,5.451
46.701,0.7129,0.0000,0.7585,-0.4134,-0.72,19.04,0.468,,1,1,13.960,0.2166,,,,-0.19346,-1.16160,21.710,9.128,7.322,5.451
46.741,0.7292,0.0000,0.7723,-0.2955,-0.71,19.04,0.484,,1,1,13.960,0.2166,,,,-0.12219,-1.10185,21.710,9.128,7.322,5.451
46.765,0.7386,0.0000,0.7784,-0.1708,-0.71,19.09,0.452,,1,1,13.960,0.2166,,,,-0.06694,-1.03405,21.710,9.128,7.322,5.451
46.797,0.7542,0.0000,0.8041,-0.1291,-0.67,19.13,0.388,,1,1,13.960,0.2166,,,,0.01410,-1.01409,21.710,9.128,7.322,5.451
46.831,0.7722,0.0000,0.8270,-0.1371,-0.64,19.16,0.392,,1,1,13.960,0.2166,,,,0.07130,-1.02202,21.710,9.128,7.322,5.451
46.872,0.7882,0.0000,0.8427,-0.1939,-0.61,19.20,0.392,,1,1,13.960,0.2166,,,,0.09460,-1.05558,21.710,9.128,7.322,5.451
46.893,0.7999,0.0000,0.8378,-0.1966,-0.59,19.22,0.396,,1,1,13.960,0.2166,,,,0.08067,-1.05687,21.710,9.128,7.322,5.451
46.931,0.8144,0.0000,0.8525,-0.1959,-0.57,19.21,0.404,,1,1,13.960,0.2166,,,,0.11942,-1.05834,21.710,9.128,7.322,5.451
47.014,0.8303,0.0000,0.8501,-0.1025,-0.54,19.08,0.446,,1,1,13.960,0.2166,,,,0.14181,-1.00807,21.710,9.128,7.322,5.451
47.037,0.8334,0.0000,0.8471,-0.1090,-0.54,19.01,0.446,,1,1,13.960,0.2166,,,,0.13178,-1.01144,21.710,9.128,7.322,5.451
47.070,0.8355,0.0000,0.8421,-0.1008,-0.54,18.95,0.447,,1,1,13.960,0.2166,,,,0.12105,-1.00629,21.710,9.128,7.322,5.451
47.099,0.8371,0.0000,0.8429,-0.1638,-0.54,18.88,0.453,,1,1,13.960,0.2166,,,,0.10365,-1.04069,21.710,9.128,7.322,5.451
47.114,0.8384,0.0000,0.8470,-0.1896,-0.53,18.82,0.461,,1,1,13.960,0.2166,,,,0.10652,-1.05492,21.710,9.128,7.322,5.451
47.140,0.8390,0.0000,0.8412,-0.2065,-0.52,18.80,0.461,,1,1,13.960,0.2166,,,,0.08619,-1.06332,21.710,9.128,7.322,5.451
47.173,0.8384,0.0000,0.8367,-0.2035,-0.52,18.75,0.462,,1,1,13.960,0.2166,,,,0.07506,-1.06140,21.710,9.128,7.322,5.451
47.197,0.8364,0.0000,0.8274,-0.2164,-0.51,18.72,0.462,,1,1,13.960,0.2166,,,,0.04650,-1.06727,21.710,9.128,7.322,5.451
47.236,0.8320,0.0000,0.8201,-0.2146,-0.51,18.73,0.464,,1,1,13.960,0.2166,,,,0.02785,-1.06560,21.710,9.128,7.322,5.451
47.269,0.8294,0.0000,0.8211,-0.2336,-0.51,18.71,0.463,,1,1,13.960,0.2166,,,,0.02492,-1.07547,21.710,9.128,7.322,5.451
47.292,0.8287,0.0000,0.8257,-0.2411,-0.51,18.65,0.463,,1,1,13.960,0.2166,,,,0.03490,-1.07978,21.710,9.128,7.322,5.451
47.332,0.8279,0.0000,0.8256,-0.2419,-0.52,18.60,0.462,,1,1,13.960,0.2166,,,,0.03432,-1.08012,21.710,9.128,7.322,5.451
47.389,0.8239,0.0000,0.8165,-0.2264,-0.50,18.55,0.450,,1,1,13.960,0.2166,,,,0.01483,-1.07142,21.710,9.128,7.322,5.451
47.421,0.8202,0.0000,0.8076,-0.1421,-0.46,18.53,0.353,,1,1,13.960,0.2166,,,,0.01602,-1.02719,21.710,9.128,7.322,5.451
47.460,0.8048,0.0000,0.7638,0.0493,-0.40,18.44,0.217,,1,1,13.960,0.2166,,,,-0.04103,-0.91964,21.710,9.128,7.322,5.451
47.485,0.7901,0.0119,0.7295,0.1522,-0.33,18.30,0.170,,1,1,13.960,0.2166,,,,-0.10013,-0.86093,21.710,9.128,7.322,5.451
47.517,0.7724,0.0673,0.7164,0.2357,-0.26,18.13,0.197,,1,1,13.960,0.2166,,,,-0.10929,-0.81478,21.710,9.128,7.322,5.451
47.563,0.7535,0.1257,0.7114,0.2489,-0.18,17.99,0.229,,1,1,13.960,0.2166,,,,-0.12242,-0.81428,21.710,9.128,7.322,5.451
47.603,0.7429,0.1620,0.7153,0.2519,-0.13,17.88,0.252,,1,1,13.960,0.2166,,,,-0.11405,-0.81778,21.710,9.128,7.322,5.451
47.633,0.7374,0.1828,0.7187,0.2493,-0.10,17.80,0.263,,1,1,13.960,0.2166,,,,-0.10780,-0.82293,21.710,9.128,7.322,5.451
47.654,0.7345,0.1950,0.7205,0.2514,-0.06,17.72,0.270,,1,1,13.960,0.2166,,,,-0.10412,-0.82525,21.710,9.128,7.322,5.451
47.673,0.7332,0.2079,0.7263,0.2731,-0.02,17.65,0.281,,1,1,13.960,0.2166,,,,-0.08391,-0.81746,21.710,9.128,7.322,5.451
47.700,0.7338,0.2239,0.7359,0.2818,0.02,17.58,0.287,,1,1,13.960,0.2166,,,,-0.05822,-0.81752,21.710,9.128,7.322,5.451
47.733,0.7360,0.2361,0.7429,0.2716,0.06,17.52,0.293,,1,1,13.960,0.2166,,,,-0.04479,-0.82714,21.710,9.128,7.322,5.451
47.788,0.7404,0.2502,0.7489,0.2755,0.17,17.50,0.294,,1,1,13.960,0.2166,,,,-0.03265,-0.83443,21.710,9.128,7.322,5.451
47.821,0.7407,0.2772,0.7417,0.3584,0.19,17.48,0.288,,1,1,13.960,0.2166,,,,-0.02770,-0.79184,21.710,9.128,7.322,5.451
47.853,0.7466,0.3007,0.7662,0.3730,0.22,17.42,0.286,,1,1,13.960,0.2166,,,,0.03972,-0.78961,21.710,9.128,7.322,5.451
47.885,0.7514,0.3243,0.7671,0.3961,0.26,17.39,0.291,,1,1,13.960,0.2166,,,,0.04722,-0.78067,21.710,9.128,7.322,5.451
47.917,0.7560,0.3409,0.7712,0.3915,0.29,17.34,0.288,,1,1,13.960,0.2166,,,,0.05510,-0.78623,21.710,9.128,7.322,5.451
47.950,0.7618,0.3574,0.7805,0.4073,0.31,17.26,0.287,,1,1,13.960,0.2166,,,,0.08294,-0.78158,21.710,9.128,7.322,5.451
47.980,0.7656,0.3728,0.7791,0.4229,0.31,17.18,0.285,,1,1,13.960,0.2166,,,,0.08403,-0.77291,21.710,9.128,7.322,5.451
48.014,0.7677,0.3985,0.7743,0.4732,0.32,17.04,0.276,,1,1,13.960,0.2166,,,,0.08637,-0.74640,21.710,9.128,7.322,5.451
48.045,0.7697,0.4225,0.7765,0.4982,0.33,16.84,0.276,,1,1,13.960,0.2166,,,,0.09941,-0.73372,21.710,9.128,7.322,5.451
48.077,0.7759,0.4366,0.7956,0.4788,0.32,16.71,0.277,,1,1,13.960,0.2166,,,,0.14422,-0.74568,21.710,9.128,7.322,5.451
48.133,0.7850,0.4435,0.8021,0.4558,0.31,16.43,0.275,,1,1,13.960,0.2166,,,,0.15530,-0.75734,21.710,9.128,7.322,5.451
48.157,0.7880,0.4456,0.8012,0.4546,0.29,16.21,0.276,,1,1,13.960,0.2166,,,,0.15321,-0.75642,21.710,9.128,7.322,5.451
48.190,0.7914,0.4592,0.8020,0.5008,0.29,15.99,0.275,,1,1,13.960,0.2166,,,,0.17034,-0.73034,21.710,9.128,7.322,5.451
48.221,0.7953,0.4756,0.8089,0.5294,0.29,15.70,0.278,,1,1,13.960,0.2166,,,,0.19789,-0.71500,21.710,9.128,7.322,5.451
48.253,0.8060,0.4848,0.8404,0.5134,0.29,15.40,0.277,,1,1,13.960,0.2166,,,,0.27568,-0.72745,21.710,9.128,7.322,5.451
48.285,0.8190,0.4875,0.8605,0.4960,0.29,15.00,0.279,,1,1,13.960,0.2166,,,,0.32292,-0.73991,21.710,9.128,7.322,5.451
48.317,0.8281,0.4877,0.8579,0.4885,0.28,14.56,0.267,,1,1,13.960,0.2166,,,,0.31494,-0.74198,21.710,9.128,7.322,5.451
48.349,0.8295,0.5084,0.8336,0.5733,0.22,13.96,0.194,,1,1,13.960,0.2166,,,,0.28253,-0.68369,21.710,9.128,7.322,5.451
48.381,0.8269,0.5459,0.8186,0.6625,0.16,13.31,0.094,,1,1,13.960,0.2166,,,,0.28006,-0.61704,21.710,9.128,7.322,5.451
48.414,0.8257,0.5693,0.8218,0.6407,0.11,12.70,0.113,,1,1,13.960,0.2166,,,,0.28537,-0.62278,21.710,9.128,7.322,5.451
48.452,0.8244,0.5856,0.8209,0.6278,0.07,12.05,0.126,,1,1,13.960,0.2166,,,,0.28232,-0.62392,21.710,9.128,7.322,5.451
48.477,0.8243,0.5889,0.8240,0.6021,0.04,11.44,0.124,,1,1,13.960,0.2166,,,,0.28355,-0.63630,21.710,9.128,7.322,5.451
48.508,0.8292,0.5940,0.8455,0.6100,0.05,10.99,0.146,,1,1,13.960,0.2166,,,,0.34307,-0.63400,21.710,9.128,7.322,5.451
48.541,0.8337,0.5975,0.8478,0.6085,0.04,10.54,0.162,,1,1,13.960,0.2166,,,,0.34941,-0.63352,21.710,9.128,7.322,5.451
48.573,0.8379,0.5918,0.8518,0.5732,0.03,10.14,0.198,,1,1,13.960,0.2166,,,,0.34736,-0.65623,21.710,9.128,7.322,5.451
48.605,0.8426,0.5753,0.8576,0.5228,0.04,9.87,0.237,,1,1,13.960,0.2166,,,,0.34261,-0.69170,21.710,9.128,7.322,5.451
48.637,0.8435,0.5655,0.8468,0.5331,0.06,9.60,0.243,,1,1,13.960,0.2166,,,,0.31675,-0.68582,21.710,9.128,7.322,5.451
48.675,0.8387,0.5655,0.8255,0.5656,0.06,9.29,0.252,,1,1,13.960,0.2166,,,,0.27225,-0.66311,21.710,9.128,7.322,5.451
48.724,0.8319,0.5705,0.8169,0.5812,0.07,8.86,0.258,,1,1,13.960,0.2166,,,,0.25474,-0.65328,21.710,9.128,7.322,5.451
48.749,0.8286,0.5732,0.8147,0.5846,0.07,8.58,0.257,,1,1,13.960,0.2166,,,,0.24979,-0.65136,21.710,9.128,7.322,5.451
48.780,0.8258,0.5727,0.8163,0.5710,0.07,8.33,0.257,,1,1,13.960,0.2166,,,,0.24874,-0.66075,21.710,9.128,7.322,5.451
48.813,0.8246,0.5643,0.8208,0.5375,0.07,8.05,0.258,,1,1,13.960,0.2166,,,,0.24873,-0.68205,21.710,9.128,7.322,5.451
48.845,0.8232,0.5542,0.8184,0.5208,0.06,7.79,0.251,,1,1,13.960,0.2166,,,,0.23706,-0.69121,21.710,9.128,7.322,5.451
48.877,0.8211,0.5508,0.8142,0.5397,0.04,7.55,0.263,,1,1,13.960,0.2166,,,,0.23448,-0.67559,21.710,9.128,7.322,5.451
48.909,0.8186,0.5539,0.8101,0.5641,0.02,7.30,0.273,,1,1,13.960,0.2166,,,,0.23539,-0.65503,21.710,9.128,7.322,5.451
48.952,0.8147,0.5567,0.8054,0.5636,0.00,7.10,0.272,,1,1,13.960,0.2166,,,,0.22417,-0.65208,21.710,9.128,7.322,5.451
48.973,0.8131,0.5536,0.8051,0.5381,-0.02,6.79,0.260,,1,1,13.960,0.2166,,,,0.21611,-0.66474,21.710,9.128,7.322,5.451
49.014,0.8070,0.5469,0.7912,0.5297,-0.05,6.44,0.262,,1,1,13.960,0.2166,,,,0.17884,-0.66452,21.710,9.128,7.322,5.451
49.037,0.8021,0.5438,0.7798,0.5295,-0.08,6.04,0.262,,1,1,13.960,0.2166,,,,0.15131,-0.65843,21.710,9.128,7.322,5.451
49.069,0.7940,0.5373,0.7679,0.5161,-0.11,5.59,0.267,,1,1,13.960,0.2166,,,,0.11828,-0.66028,21.710,9.128,7.322,5.451
49.102,0.7859,0.5318,0.7597,0.5143,-0.14,5.08,0.280,,1,1,13.960,0.2166,,,,0.09943,-0.65443,21.710,9.128,7.322,5.451
49.136,0.7783,0.5264,0.7556,0.5100,-0.18,4.52,0.288,,1,1,13.960,0.2166,,,,0.09070,-0.65002,21.710,9.128,7.322,5.451
49.165,0.7721,0.5236,0.7497,0.5133,-0.20,4.10,0.299,,1,1,13.960,0.2166,,,,0.07872,-0.64340,21.710,9.128,7.322,5.451
49.208,0.7665,0.5214,0.7524,0.5158,-0.20,3.77,0.320,,1,1,13.960,0.2166,,,,0.08695,-0.64175,21.710,9.128,7.322,5.451
49.236,0.7647,0.5120,0.7584,0.4796,-0.20,3.57,0.350,,1,1,13.960,0.2166,,,,0.08822,-0.66789,21.710,9.128,7.322,5.451
49.277,0.7634,0.4960,0.7600,0.4552,-0.21,3.31,0.363,,1,1,13.960,0.2166,,,,0.08302,-0.68451,21.710,9.128,7.322,5.451
