time_s,gaze_x,gaze_y,raw_x,raw_y,pitch_deg,yaw_deg,ear,blink,face_detected,calibrated,calib_mgae_deg,calib_rmse,calib_point_idx,calib_target_x,calib_target_y,X_feat,Y_feat,loo_mgae_deg,loo_euc_cm,loo_euc_x_cm,loo_euc_y_cm
25.977,0.5000,0.5000,0.5000,0.5000,1.57,19.43,0.407,,1,0,,,5,0.5000,0.1000,-0.08750,0.93479,,,,
26.009,0.5000,0.5000,0.5000,0.5000,1.58,19.44,0.409,,1,0,,,5,0.5000,0.1000,-0.08806,0.93874,,,,
26.037,0.5000,0.5000,0.5000,0.5000,1.58,19.44,0.409,,1,0,,,5,0.5000,0.1000,-0.08804,0.94005,,,,
26.066,0.5000,0.5000,0.5000,0.5000,1.58,19.44,0.409,,1,0,,,5,0.5000,0.1000,-0.08840,0.94016,,,,
26.095,0.5000,0.5000,0.5000,0.5000,1.58,19.45,0.411,,1,0,,,5,0.5000,0.1000,-0.09220,0.94292,,,,
26.120,0.5000,0.5000,0.5000,0.5000,1.58,19.45,0.410,,1,0,,,5,0.5000,0.1000,-0.09297,0.94340,,,,
26.147,0.5000,0.5000,0.5000,0.5000,1.58,19.45,0.410,,1,0,,,5,0.5000,0.1000,-0.09714,0.94442,,,,
26.190,0.5000,0.5000,0.5000,0.5000,1.58,19.46,0.411,,1,0,,,5,0.5000,0.1000,-0.09550,0.94559,,,,
26.227,0.5000,0.5000,0.5000,0.5000,1.58,19.46,0.409,,1,0,,,5,0.5000,0.1000,-0.10136,0.94646,,,,
26.268,0.5000,0.5000,0.5000,0.5000,1.58,19.46,0.410,,1,0,,,5,0.5000,0.1000,-0.10448,0.94785,,,,
26.287,0.5000,0.5000,0.5000,0.5000,1.58,19.47,0.410,,1,0,,,5,0.5000,0.1000,-0.11592,0.94844,,,,
26.326,0.5000,0.5000,0.5000,0.5000,1.58,19.47,0.411,,1,0,,,5,0.5000,0.1000,-0.12581,0.95262,,,,
26.361,0.5000,0.5000,0.5000,0.5000,1.57,19.46,0.411,,1,0,,,5,0.5000,0.1000,-0.13785,0.95108,,,,
26.388,0.5000,0.5000,0.5000,0.5000,1.57,19.45,0.410,,1,0,,,5,0.5000,0.1000,-0.15774,0.95132,,,,
26.426,0.5000,0.5000,0.5000,0.5000,1.57,19.45,0.411,,1,0,,,5,0.5000,0.1000,-0.15729,0.95145,,,,
26.457,0.5000,0.5000,0.5000,0.5000,1.57,19.45,0.411,,1,0,,,5,0.5000,0.1000,-0.15933,0.95139,,,,
26.491,0.5000,0.5000,0.5000,0.5000,1.57,19.44,0.409,,1,0,,,5,0.5000,0.1000,-0.16606,0.95211,,,,
26.537,0.5000,0.5000,0.5000,0.5000,1.58,19.44,0.409,,1,0,,,5,0.5000,0.1000,-0.16532,0.95076,,,,
26.559,0.5000,0.5000,0.5000,0.5000,1.59,19.44,0.409,,1,0,,,6,0.1000,0.5000,-0.16505,0.95060,,,,
26.597,0.5000,0.5000,0.5000,0.5000,1.59,19.44,0.410,,1,0,,,6,0.1000,0.5000,-0.16240,0.95266,,,,
26.636,0.5000,0.5000,0.5000,0.5000,1.59,19.45,0.410,,1,0,,,6,0.1000,0.5000,-0.16205,0.95202,,,,
26.667,0.5000,0.5000,0.5000,0.5000,1.59,19.47,0.410,,1,0,,,6,0.1000,0.5000,-0.16209,0.95002,,,,
26.702,0.5000,0.5000,0.5000,0.5000,1.59,19.48,0.409,,1,0,,,6,0.1000,0.5000,-0.16045,0.94951,,,,
26.726,0.5000,0.5000,0.5000,0.5000,1.59,19.48,0.408,,1,0,,,6,0.1000,0.5000,-0.16032,0.94969,,,,
26.763,0.5000,0.5000,0.5000,0.5000,1.59,19.49,0.409,,1,0,,,6,0.1000,0.5000,-0.15980,0.95057,,,,
26.793,0.5000,0.5000,0.5000,0.5000,1.58,19.48,0.408,,1,0,,,6,0.1000,0.5000,-0.15278,0.95096,,,,
26.826,0.5000,0.5000,0.5000,0.5000,1.58,19.46,0.408,,1,0,,,6,0.1000,0.5000,-0.13822,0.95196,,,,
26.856,0.5000,0.5000,0.5000,0.5000,1.59,19.45,0.409,,1,0,,,6,0.1000,0.5000,-0.13527,0.95522,,,,
26.890,0.5000,0.5000,0.5000,0.5000,1.59,19.38,0.404,,1,0,,,6,0.1000,0.5000,-0.19948,0.97076,,,,
26.911,0.5000,0.5000,0.5000,0.5000,1.60,19.29,0.399,,1,0,,,6,0.1000,0.5000,-0.30709,1.00480,,,,
26.953,0.5000,0.5000,0.5000,0.5000,1.60,19.20,0.396,,1,0,,,6,0.1000,0.5000,-0.33782,1.01481,,,,
26.978,0.5000,0.5000,0.5000,0.5000,1.61,19.11,0.394,,1,0,,,6,0.1000,0.5000,-0.37127,1.02704,,,,
27.007,0.5000,0.5000,0.5000,0.5000,1.61,19.00,0.395,,1,0,,,6,0.1000,0.5000,-0.40065,1.03355,,,,
27.040,0.5000,0.5000,0.5000,0.5000,1.62,18.92,0.393,,1,0,,,6,0.1000,0.5000,-0.40119,1.03765,,,,
27.094,0.5000,0.5000,0.5000,0.5000,1.63,18.80,0.394,,1,0,,,6,0.1000,0.5000,-0.38798,1.04110,,,,
27.127,0.5000,0.5000,0.5000,0.5000,1.63,18.72,0.395,,1,0,,,6,0.1000,0.5000,-0.38564,1.04381,,,,
27.159,0.5000,0.5000,0.5000,0.5000,1.63,18.64,0.396,,1,0,,,6,0.1000,0.5000,-0.38120,1.04508,,,,
27.197,0.5000,0.5000,0.5000,0.5000,1.63,18.57,0.395,,1,0,,,6,0.1000,0.5000,-0.39206,1.04947,,,,
27.227,0.5000,0.5000,0.5000,0.5000,1.63,18.49,0.397,,1,0,,,6,0.1000,0.5000,-0.38967,1.05306,,,,
27.256,0.5000,0.5000,0.5000,0.5000,1.63,18.40,0.397,,1,0,,,6,0.1000,0.5000,-0.39314,1.05599,,,,
27.281,0.5000,0.5000,0.5000,0.5000,1.63,18.32,0.399,,1,0,,,6,0.1000,0.5000,-0.39492,1.05932,,,,
27.317,0.5000,0.5000,0.5000,0.5000,1.63,18.27,0.396,,1,0,,,6,0.1000,0.5000,-0.39481,1.05852,,,,
27.347,0.5000,0.5000,0.5000,0.5000,1.64,18.20,0.394,,1,0,,,6,0.1000,0.5000,-0.39395,1.05907,,,,
27.375,0.5000,0.5000,0.5000,0.5000,1.64,18.13,0.393,,1,0,,,6,0.1000,0.5000,-0.39913,1.06274,,,,
27.413,0.5000,0.5000,0.5000,0.5000,1.65,18.06,0.393,,1,0,,,6,0.1000,0.5000,-0.39741,1.06462,,,,
27.450,0.5000,0.5000,0.5000,0.5000,1.65,17.99,0.393,,1,0,,,6,0.1000,0.5000,-0.40422,1.07141,,,,
27.485,0.5000,0.5000,0.5000,0.5000,1.65,17.93,0.393,,1,0,,,6,0.1000,0.5000,-0.40151,1.06871,,,,
27.514,0.5000,0.5000,0.5000,0.5000,1.64,17.88,0.392,,1,0,,,6,0.1000,0.5000,-0.40586,1.06954,,,,
27.547,0.5000,0.5000,0.5000,0.5000,1.63,17.83,0.392,,1,0,,,6,0.1000,0.5000,-0.40707,1.07170,,,,
27.577,0.5000,0.5000,0.5000,0.5000,1.62,17.78,0.393,,1,0,,,6,0.1000,0.5000,-0.40854,1.07332,,,,
27.611,0.5000,0.5000,0.5000,0.5000,1.62,17.73,0.395,,1,0,,,6,0.1000,0.5000,-0.40882,1.07819,,,,
27.643,0.5000,0.5000,0.5000,0.5000,1.61,17.68,0.395,,1,0,,,6,0.1000,0.5000,-0.40949,1.07916,,,,
27.690,0.5000,0.5000,0.5000,0.5000,1.60,17.60,0.395,,1,0,,,6,0.1000,0.5000,-0.40373,1.07995,,,,
27.722,0.5000,0.5000,0.5000,0.5000,1.59,17.54,0.396,,1,0,,,6,0.1000,0.5000,-0.40405,1.08011,,,,
27.757,0.5000,0.5000,0.5000,0.5000,1.58,17.50,0.396,,1,0,,,6,0.1000,0.5000,-0.39971,1.08088,,,,
27.777,0.5000,0.5000,0.5000,0.5000,1.58,17.45,0.397,,1,0,,,6,0.1000,0.5000,-0.39937,1.08237,,,,
27.817,0.5000,0.5000,0.5000,0.5000,1.57,17.41,0.396,,1,0,,,6,0.1000,0.5000,-0.39951,1.08286,,,,
27.851,0.5000,0.5000,0.5000,0.5000,1.56,17.36,0.396,,1,0,,,6,0.1000,0.5000,-0.39230,1.08554,,,,
27.879,0.5000,0.5000,0.5000,0.5000,1.56,17.31,0.397,,1,0,,,6,0.1000,0.5000,-0.38640,1.08472,,,,
27.916,0.5000,0.5000,0.5000,0.5000,1.55,17.26,0.397,,1,0,,,6,0.1000,0.5000,-0.38745,1.08692,,,,
27.947,0.5000,0.5000,0.5000,0.5000,1.55,17.24,0.396,,1,0,,,6,0.1000,0.5000,-0.38589,1.08621,,,,
27.977,0.5000,0.5000,0.5000,0.5000,1.54,17.24,0.397,,1,0,,,6,0.1000,0.5000,-0.38478,1.08665,,,,
28.007,0.5000,0.5000,0.5000,0.5000,1.54,17.24,0.396,,1,0,,,6,0.1000,0.5000,-0.38359,1.08346,,,,
28.040,0.5000,0.5000,0.5000,0.5000,1.53,17.22,0.399,,1,0,,,6,0.1000,0.5000,-0.40255,1.09254,,,,
28.069,0.5000,0.5000,0.5000,0.5000,1.53,17.21,0.399,,1,0,,,6,0.1000,0.5000,-0.40217,1.09167,,,,
28.105,0.5000,0.5000,0.5000,0.5000,1.53,17.19,0.398,,1,0,,,6,0.1000,0.5000,-0.40636,1.08903,,,,
28.139,0.5000,0.5000,0.5000,0.5000,1.53,17.19,0.399,,1,0,,,6,0.1000,0.5000,-0.42509,1.09322,,,,
28.201,0.5000,0.5000,0.5000,0.5000,1.52,17.21,0.401,,1,0,,,6,0.1000,0.5000,-0.42690,1.08883,,,,
28.247,0.5000,0.5000,0.5000,0.5000,1.51,17.25,0.402,,1,0,,,6,0.1000,0.5000,-0.44522,1.08946,,,,
28.279,0.5000,0.5000,0.5000,0.5000,1.50,17.27,0.403,,1,0,,,6,0.1000,0.5000,-0.46438,1.09312,,,,
28.307,0.5000,0.5000,0.5000,0.5000,1.49,17.30,0.403,,1,0,,,6,0.1000,0.5000,-0.47218,1.09329,,,,
28.331,0.5000,0.5000,0.5000,0.5000,1.49,17.31,0.402,,1,0,,,6,0.1000,0.5000,-0.47517,1.09204,,,,
28.359,0.5000,0.5000,0.5000,0.5000,1.48,17.32,0.401,,1,0,,,6,0.1000,0.5000,-0.47374,1.09120,,,,
28.389,0.5000,0.5000,0.5000,0.5000,1.48,17.31,0.403,,1,0,,,6,0.1000,0.5000,-0.47325,1.08975,,,,
28.417,0.5000,0.5000,0.5000,0.5000,1.48,17.31,0.402,,1,0,,,6,0.1000,0.5000,-0.47299,1.08749,,,,
28.442,0.5000,0.5000,0.5000,0.5000,1.48,17.30,0.400,,1,0,,,6,0.1000,0.5000,-0.47335,1.08323,,,,
28.476,0.5000,0.5000,0.5000,0.5000,1.47,17.29,0.400,,1,0,,,6,0.1000,0.5000,-0.47300,1.08468,,,,
28.505,0.5000,0.5000,0.5000,0.5000,1.46,17.27,0.400,,1,0,,,6,0.1000,0.5000,-0.47384,1.08582,,,,
28.537,0.5000,0.5000,0.5000,0.5000,1.46,17.24,0.401,,1,0,,,6,0.1000,0.5000,-0.47289,1.08488,,,,
28.597,0.5000,0.5000,0.5000,0.5000,1.45,17.19,0.401,,1,0,,,6,0.1000,0.5000,-0.46609,1.08424,,,,
28.635,0.5000,0.5000,0.5000,0.5000,1.44,17.17,0.399,,1,0,,,6,0.1000,0.5000,-0.46102,1.08314,,,,
28.667,0.5000,0.5000,0.5000,0.5000,1.44,17.16,0.400,,1,0,,,6,0.1000,0.5000,-0.46225,1.08311,,,,
28.701,0.5000,0.5000,0.5000,0.5000,1.45,17.16,0.400,,1,0,,,6,0.1000,0.5000,-0.46566,1.08710,,,,
28.718,0.5000,0.5000,0.5000,0.5000,1.45,17.17,0.399,,1,0,,,6,0.1000,0.5000,-0.46947,1.08505,,,,
28.757,0.5000,0.5000,0.5000,0.5000,1.46,17.17,0.400,,1,0,,,6,0.1000,0.5000,-0.47138,1.08509,,,,
28.800,0.5000,0.5000,0.5000,0.5000,1.45,17.18,0.399,,1,0,,,6,0.1000,0.5000,-0.47375,1.08516,,,,
28.840,0.5000,0.5000,0.5000,0.5000,1.46,17.19,0.399,,1,0,,,6,0.1000,0.5000,-0.47603,1.08705,,,,
28.870,0.5000,0.5000,0.5000,0.5000,1.46,17.20,0.400,,1,0,,,6,0.1000,0.5000,-0.47565,1.08638,,,,
28.897,0.5000,0.5000,0.5000,0.5000,1.46,17.20,0.400,,1,0,,,6,0.1000,0.5000,-0.47429,1.08707,,,,
28.917,0.5000,0.5000,0.5000,0.5000,1.46,17.20,0.399,,1,0,,,6,0.1000,0.5000,-0.47289,1.08726,,,,
28.941,0.5000,0.5000,0.5000,0.5000,1.46,17.21,0.399,,1,0,,,6,0.1000,0.5000,-0.47545,1.08806,,,,
28.997,0.5000,0.5000,0.5000,0.5000,1.47,17.22,0.398,,1,0,,,6,0.1000,0.5000,-0.47160,1.08871,,,,
29.037,0.5000,0.5000,0.5000,0.5000,1.47,17.22,0.398,,1,0,,,6,0.1000,0.5000,-0.47448,1.08895,,,,
29.056,0.5000,0.5000,0.5000,0.5000,1.46,17.23,0.398,,1,0,,,6,0.1000,0.5000,-0.47164,1.08804,,,,
29.090,0.5000,0.5000,0.5000,0.5000,1.46,17.23,0.398,,1,0,,,6,0.1000,0.5000,-0.46980,1.08838,,,,
29.127,0.5000,0.5000,0.5000,0.5000,1.46,17.26,0.398,,1,0,,,6,0.1000,0.5000,-0.46075,1.08591,,,,
29.162,0.5000,0.5000,0.5000,0.5000,1.46,17.27,0.398,,1,0,,,6,0.1000,0.5000,-0.45876,1.08505,,,,
29.195,0.5000,0.5000,0.5000,0.5000,1.46,17.29,0.397,,1,0,,,6,0.1000,0.5000,-0.45824,1.08550,,,,
29.228,0.5000,0.5000,0.5000,0.5000,1.46,17.30,0.398,,1,0,,,6,0.1000,0.5000,-0.45765,1.08848,,,,
29.247,0.5000,0.5000,0.5000,0.5000,1.47,17.32,0.398,,1,0,,,6,0.1000,0.5000,-0.45468,1.08880,,,,
29.291,0.5000,0.5000,0.5000,0.5000,1.47,17.32,0.402,,1,0,,,6,0.1000,0.5000,-0.46123,1.09584,,,,
29.319,0.5000,0.5000,0.5000,0.5000,1.47,17.31,0.402,,1,0,,,6,0.1000,0.5000,-0.46120,1.09643,,,,
29.358,0.5000,0.5000,0.5000,0.5000,1.47,17.30,0.401,,1,0,,,6,0.1000,0.5000,-0.46126,1.09801,,,,
29.401,0.5000,0.5000,0.5000,0.5000,1.47,17.29,0.400,,1,0,,,6,0.1000,0.5000,-0.45941,1.09814,,,,
29.429,0.5000,0.5000,0.5000,0.5000,1.47,17.28,0.399,,1,0,,,6,0.1000,0.5000,-0.46707,1.09942,,,,
29.467,0.5000,0.5000,0.5000,0.5000,1.47,17.26,0.400,,1,0,,,6,0.1000,0.5000,-0.47383,1.10162,,,,
29.497,0.5000,0.5000,0.5000,0.5000,1.47,17.23,0.400,,1,0,,,6,0.1000,0.5000,-0.47798,1.10223,,,,
29.520,0.5000,0.5000,0.5000,0.5000,1.48,17.24,0.400,,1,0,,,6,0.1000,0.5000,-0.49249,1.11191,,,,
29.559,0.5000,0.5000,0.5000,0.5000,1.50,17.23,0.398,,1,0,,,6,0.1000,0.5000,-0.50073,1.10515,,,,
29.594,0.5000,0.5000,0.5000,0.5000,1.51,17.22,0.399,,1,0,,,7,0.9000,0.5000,-0.52275,1.11252,,,,
29.627,0.5000,0.5000,0.5000,0.5000,1.52,17.24,0.400,,1,0,,,7,0.9000,0.5000,-0.53175,1.11311,,,,
29.659,0.5000,0.5000,0.5000,0.5000,1.52,17.22,0.400,,1,0,,,7,0.9000,0.5000,-0.56742,1.12207,,,,
29.691,0.5000,0.5000,0.5000,0.5000,1.52,17.18,0.400,,1,0,,,7,0.9000,0.5000,-0.56781,1.11865,,,,
29.722,0.5000,0.5000,0.5000,0.5000,1.51,17.15,0.400,,1,0,,,7,0.9000,0.5000,-0.57674,1.12144,,,,
29.749,0.5000,0.5000,0.5000,0.5000,1.51,17.13,0.399,,1,0,,,7,0.9000,0.5000,-0.57654,1.12125,,,,
29.786,0.5000,0.5000,0.5000,0.5000,1.51,17.11,0.398,,1,0,,,7,0.9000,0.5000,-0.58609,1.11881,,,,
29.807,0.5000,0.5000,0.5000,0.5000,1.50,17.09,0.399,,1,0,,,7,0.9000,0.5000,-0.59589,1.12116,,,,
29.846,0.5000,0.5000,0.5000,0.5000,1.50,17.07,0.399,,1,0,,,7,0.9000,0.5000,-0.59516,1.12030,,,,
29.885,0.5000,0.5000,0.5000,0.5000,1.50,17.08,0.393,,1,0,,,7,0.9000,0.5000,-0.46998,1.10190,,,,
29.909,0.5000,0.5000,0.5000,0.5000,1.51,17.21,0.380,,1,0,,,7,0.9000,0.5000,-0.18938,1.10203,,,,
29.961,0.5000,0.5000,0.5000,0.5000,1.54,17.45,0.327,,1,0,,,7,0.9000,0.5000,0.02281,1.15628,,,,
29.999,0.5000,0.5000,0.5000,0.5000,1.57,17.61,0.313,,1,0,,,7,0.9000,0.5000,0.13205,1.18262,,,,
30.030,0.5000,0.5000,0.5000,0.5000,1.60,17.77,0.316,,1,0,,,7,0.9000,0.5000,0.12187,1.18000,,,,
30.051,0.5000,0.5000,0.5000,0.5000,1.62,17.95,0.320,,1,0,,,7,0.9000,0.5000,0.13131,1.18637,,,,
30.095,0.5000,0.5000,0.5000,0.5000,1.64,18.10,0.326,,1,0,,,7,0.9000,0.5000,0.10645,1.18010,,,,
30.129,0.5000,0.5000,0.5000,0.5000,1.65,18.23,0.332,,1,0,,,7,0.9000,0.5000,0.13001,1.18244,,,,
30.159,0.5000,0.5000,0.5000,0.5000,1.66,18.39,0.337,,1,0,,,7,0.9000,0.5000,0.12434,1.18040,,,,
30.178,0.5000,0.5000,0.5000,0.5000,1.68,18.49,0.346,,1,0,,,7,0.9000,0.5000,0.13790,1.17931,,,,
30.217,0.5000,0.5000,0.5000,0.5000,1.68,18.56,0.349,,1,0,,,7,0.9000,0.5000,0.17870,1.18944,,,,
30.252,0.5000,0.5000,0.5000,0.5000,1.68,18.66,0.354,,1,0,,,7,0.9000,0.5000,0.18482,1.19214,,,,
30.282,0.5000,0.5000,0.5000,0.5000,1.68,18.73,0.359,,1,0,,,7,0.9000,0.5000,0.18597,1.18296,,,,
30.309,0.5000,0.5000,0.5000,0.5000,1.68,18.79,0.361,,1,0,,,7,0.9000,0.5000,0.20827,1.18376,,,,
30.345,0.5000,0.5000,0.5000,0.5000,1.68,18.87,0.363,,1,0,,,7,0.9000,0.5000,0.22412,1.18192,,,,
30.377,0.5000,0.5000,0.5000,0.5000,1.69,18.94,0.366,,1,0,,,7,0.9000,0.5000,0.23339,1.17946,,,,
30.412,0.5000,0.5000,0.5000,0.5000,1.70,18.98,0.368,,1,0,,,7,0.9000,0.5000,0.24462,1.18551,,,,
30.445,0.5000,0.5000,0.5000,0.5000,1.70,19.02,0.368,,1,0,,,7,0.9000,0.5000,0.30720,1.19967,,,,
30.469,0.5000,0.5000,0.5000,0.5000,1.71,19.05,0.369,,1,0,,,7,0.9000,0.5000,0.33342,1.20123,,,,
30.519,0.5000,0.5000,0.5000,0.5000,1.73,19.10,0.372,,1,0,,,7,0.9000,0.5000,0.33917,1.20248,,,,
30.549,0.5000,0.5000,0.5000,0.5000,1.73,19.14,0.373,,1,0,,,7,0.9000,0.5000,0.35085,1.20574,,,,
30.577,0.5000,0.5000,0.5000,0.5000,1.73,19.18,0.375,,1,0,,,7,0.9000,0.5000,0.35515,1.20818,,,,
30.617,0.5000,0.5000,0.5000,0.5000,1.73,19.22,0.376,,1,0,,,7,0.9000,0.5000,0.35261,1.20859,,,,
30.646,0.5000,0.5000,0.5000,0.5000,1.73,19.25,0.378,,1,0,,,7,0.9000,0.5000,0.35564,1.21406,,,,
30.677,0.5000,0.5000,0.5000,0.5000,1.73,19.28,0.377,,1,0,,,7,0.9000,0.5000,0.36111,1.21498,,,,
30.714,0.5000,0.5000,0.5000,0.5000,1.73,19.29,0.376,,1,0,,,7,0.9000,0.5000,0.35934,1.21751,,,,
30.749,0.5000,0.5000,0.5000,0.5000,1.73,19.31,0.375,,1,0,,,7,0.9000,0.5000,0.36783,1.22119,,,,
30.767,0.5000,0.5000,0.5000,0.5000,1.72,19.31,0.375,,1,0,,,7,0.9000,0.5000,0.36725,1.22149,,,,
30.809,0.5000,0.5000,0.5000,0.5000,1.72,19.31,0.374,,1,0,,,7,0.9000,0.5000,0.36585,1.22304,,,,
30.844,0.5000,0.5000,0.5000,0.5000,1.72,19.32,0.374,,1,0,,,7,0.9000,0.5000,0.36659,1.22365,,,,
30.876,0.5000,0.5000,0.5000,0.5000,1.72,19.33,0.375,,1,0,,,7,0.9000,0.5000,0.36132,1.22311,,,,
30.905,0.5000,0.5000,0.5000,0.5000,1.72,19.33,0.375,,1,0,,,7,0.9000,0.5000,0.36552,1.22152,,,,
30.927,0.5000,0.5000,0.5000,0.5000,1.71,19.34,0.375,,1,0,,,7,0.9000,0.5000,0.36447,1.22204,,,,
30.997,0.5000,0.5000,0.5000,0.5000,1.70,19.35,0.377,,1,0,,,7,0.9000,0.5000,0.36052,1.22758,,,,
31.031,0.5000,0.5000,0.5000,0.5000,1.70,19.36,0.377,,1,0,,,7,0.9000,0.5000,0.36083,1.22810,,,,
31.071,0.5000,0.5000,0.5000,0.5000,1.70,19.37,0.377,,1,0,,,7,0.9000,0.5000,0.36739,1.22809,,,,
31.113,0.5000,0.5000,0.5000,0.5000,1.69,19.37,0.377,,1,0,,,7,0.9000,0.5000,0.36310,1.22623,,,,
31.144,0.5000,0.5000,0.5000,0.5000,1.69,19.37,0.377,,1,0,,,7,0.9000,0.5000,0.36262,1.22608,,,,
31.169,0.5000,0.5000,0.5000,0.5000,1.69,19.36,0.376,,1,0,,,7,0.9000,0.5000,0.36553,1.22429,,,,
31.187,0.5000,0.5000,0.5000,0.5000,1.69,19.35,0.377,,1,0,,,7,0.9000,0.5000,0.36189,1.22013,,,,
31.222,0.5000,0.5000,0.5000,0.5000,1.69,19.33,0.376,,1,0,,,7,0.9000,0.5000,0.36140,1.22032,,,,
31.244,0.5000,0.5000,0.5000,0.5000,1.69,19.33,0.377,,1,0,,,7,0.9000,0.5000,0.34693,1.21499,,,,
31.264,0.5000,0.5000,0.5000,0.5000,1.70,19.34,0.377,,1,0,,,7,0.9000,0.5000,0.33855,1.21419,,,,
31.294,0.5000,0.5000,0.5000,0.5000,1.71,19.36,0.377,,1,0,,,7,0.9000,0.5000,0.33737,1.21333,,,,
31.339,0.5000,0.5000,0.5000,0.5000,1.72,19.39,0.377,,1,0,,,7,0.9000,0.5000,0.33602,1.21515,,,,
31.397,0.5000,0.5000,0.5000,0.5000,1.73,19.44,0.374,,1,0,,,7,0.9000,0.5000,0.32672,1.21401,,,,
31.424,0.5000,0.5000,0.5000,0.5000,1.74,19.48,0.372,,1,0,,,7,0.9000,0.5000,0.32691,1.21394,,,,
31.455,0.5000,0.5000,0.5000,0.5000,1.74,19.51,0.372,,1,0,,,7,0.9000,0.5000,0.32713,1.21316,,,,
31.486,0.5000,0.5000,0.5000,0.5000,1.75,19.54,0.374,,1,0,,,7,0.9000,0.5000,0.32751,1.21183,,,,
31.519,0.5000,0.5000,0.5000,0.5000,1.75,19.57,0.376,,1,0,,,7,0.9000,0.5000,0.32730,1.21138,,,,
31.557,0.5000,0.5000,0.5000,0.5000,1.76,19.60,0.376,,1,0,,,7,0.9000,0.5000,0.33091,1.21321,,,,
31.589,0.5000,0.5000,0.5000,0.5000,1.77,19.61,0.377,,1,0,,,7,0.9000,0.5000,0.33099,1.21525,,,,
31.626,0.5000,0.5000,0.5000,0.5000,1.77,19.62,0.378,,1,0,,,7,0.9000,0.5000,0.33152,1.21242,,,,
31.667,0.5000,0.5000,0.5000,0.5000,1.77,19.64,0.378,,1,0,,,7,0.9000,0.5000,0.33358,1.21373,,,,
31.706,0.5000,0.5000,0.5000,0.5000,1.77,19.66,0.377,,1,0,,,7,0.9000,0.5000,0.33865,1.21470,,,,
31.727,0.5000,0.5000,0.5000,0.5000,1.77,19.67,0.378,,1,0,,,7,0.9000,0.5000,0.34032,1.21457,,,,
31.756,0.5000,0.5000,0.5000,0.5000,1.76,19.67,0.380,,1,0,,,7,0.9000,0.5000,0.34105,1.21278,,,,
31.797,0.5000,0.5000,0.5000,0.5000,1.76,19.69,0.379,,1,0,,,7,0.9000,0.5000,0.34817,1.21516,,,,
31.824,0.5000,0.5000,0.5000,0.5000,1.76,19.70,0.380,,1,0,,,7,0.9000,0.5000,0.35366,1.21280,,,,
31.867,0.5000,0.5000,0.5000,0.5000,1.76,19.70,0.380,,1,0,,,7,0.9000,0.5000,0.35333,1.21289,,,,
31.893,0.5000,0.5000,0.5000,0.5000,1.77,19.68,0.381,,1,0,,,7,0.9000,0.5000,0.35373,1.21111,,,,
31.927,0.5000,0.5000,0.5000,0.5000,1.77,19.66,0.380,,1,0,,,7,0.9000,0.5000,0.35903,1.21766,,,,
31.968,0.5000,0.5000,0.5000,0.5000,1.77,19.64,0.380,,1,0,,,7,0.9000,0.5000,0.35931,1.21629,,,,
31.985,0.5000,0.5000,0.5000,0.5000,1.77,19.63,0.381,,1,0,,,7,0.9000,0.5000,0.35866,1.21491,,,,
32.016,0.5000,0.5000,0.5000,0.5000,1.77,19.61,0.381,,1,0,,,7,0.9000,0.5000,0.35908,1.21401,,,,
32.046,0.5000,0.5000,0.5000,0.5000,1.77,19.60,0.380,,1,0,,,7,0.9000,0.5000,0.36137,1.21749,,,,
32.090,0.5000,0.5000,0.5000,0.5000,1.77,19.57,0.383,,1,0,,,7,0.9000,0.5000,0.36487,1.21851,,,,
32.119,0.5000,0.5000,0.5000,0.5000,1.77,19.56,0.384,,1,0,,,7,0.9000,0.5000,0.35768,1.21828,,,,
32.151,0.5000,0.5000,0.5000,0.5000,1.77,19.55,0.384,,1,0,,,7,0.9000,0.5000,0.35909,1.22063,,,,
32.177,0.5000,0.5000,0.5000,0.5000,1.76,19.54,0.385,,1,0,,,7,0.9000,0.5000,0.36815,1.22610,,,,
32.227,0.5000,0.5000,0.5000,0.5000,1.75,19.52,0.385,,1,0,,,7,0.9000,0.5000,0.37104,1.23363,,,,
32.255,0.5000,0.5000,0.5000,0.5000,1.73,19.50,0.383,,1,0,,,7,0.9000,0.5000,0.37841,1.24340,,,,
32.297,0.5000,0.5000,0.5000,0.5000,1.72,19.48,0.384,,1,0,,,7,0.9000,0.5000,0.36446,1.23785,,,,
32.327,0.5000,0.5000,0.5000,0.5000,1.71,19.48,0.385,,1,0,,,7,0.9000,0.5000,0.36790,1.23839,,,,
32.359,0.5000,0.5000,0.5000,0.5000,1.70,19.47,0.387,,1,0,,,7,0.9000,0.5000,0.36595,1.23969,,,,
32.397,0.5000,0.5000,0.5000,0.5000,1.70,19.47,0.387,,1,0,,,7,0.9000,0.5000,0.36787,1.24070,,,,
32.423,0.5000,0.5000,0.5000,0.5000,1.69,19.47,0.387,,1,0,,,7,0.9000,0.5000,0.36733,1.24147,,,,
32.457,0.5000,0.5000,0.5000,0.5000,1.68,19.46,0.386,,1,0,,,7,0.9000,0.5000,0.36655,1.24279,,,,
32.487,0.5000,0.5000,0.5000,0.5000,1.68,19.44,0.386,,1,0,,,7,0.9000,0.5000,0.36634,1.24342,,,,
32.517,0.5000,0.5000,0.5000,0.5000,1.67,19.42,0.385,,1,0,,,7,0.9000,0.5000,0.36360,1.24681,,,,
32.550,0.5000,0.5000,0.5000,0.5000,1.67,19.40,0.385,,1,0,,,7,0.9000,0.5000,0.35330,1.24583,,,,
